mag_id	mag_len	has_crispr	sample_id	domain	phylum	class	order	family	genus	species	perc_abun
TLL106_bin.88	2803759	0	TLL106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis	0.1608601058957531
TLL106_bin.9	1449557	0	TLL106	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp000434995	1.303278594696481
TLL106_bin.90	2183751	1	TLL106	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	RUG013	RUG013	0.3986529188786364
TLL106_bin.91	1901094	1	TLL106	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp900539945	0.3807402141443518
TLL106_bin.92	2158420	1	TLL106	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	14.747602380914191
TLL106_bin.94	4962248	0	TLL106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	0.5770906745834562
TLL106_bin.95	4077036	1	TLL106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	0.4185186917383905
TLL106_bin.96	1697698	1	TLL106	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans	4.751168605013933
TLL106_bin.97	2874897	1	TLL106	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens	0.2697197980032593
TLL106_bin.99	3304162	1	TLL106	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	KLE1615 sp900066985	0.2481783386981347
TLL107_bin.11	1916733	0	TLL107	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-217	CAG-217 sp000436335	2.170779684460824
TLL107_bin.12	2658005	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	2.3576504906694806
TLL107_bin.13	2132527	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A massiliensis	2.745886103626892
TLL107_bin.18	3861305	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis	7.609068301719322
TLL107_bin.22	2136849	0	TLL107	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q sp003024715	0.8239179600433334
TLL107_bin.23	2274933	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_G	4.737670354191301
TLL107_bin.24	3137380	0	TLL107	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	1.23066657966467
TLL107_bin.29	2814849	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	3.9856140386503816
TLL107_bin.31	2452779	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp900539945	14.899857015364113
TLL107_bin.33	1417222	0	TLL107	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella	13.344430406534553
TLL107_bin.37	3352127	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	KLE1615 sp900066985	1.4049701313460785
TLL107_bin.4	3075143	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	CAG-41 sp900066215	1.0243972707823974
TLL107_bin.45	4659862	0	TLL107	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus	2.1238421781455887
TLL107_bin.49	2290086	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_D	2.909187042589089
TLL107_bin.5	2202785	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens	1.5078708072428706
TLL107_bin.50	2787700	0	TLL107	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	1.629354296816746
TLL107_bin.53	1816483	0	TLL107	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	0.7699537454261555
TLL107_bin.54	2248493	1	TLL107	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	1.20048652010115
TLL107_bin.55	1857182	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp003149875	0.6422243781803972
TLL107_bin.58	4949179	0	TLL107	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	7.54414442972644
TLL107_bin.59	2193201	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_H	Ruminococcus_H sp003531055	0.9103086656682928
TLL107_bin.60	2945671	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis	1.3755326429150905
TLL107_bin.63	2156929	1	TLL107	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	4.624526499831326
TLL107_bin.66	3444072	1	TLL107	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	3.381704849975568
TLL107_bin.67	3215426	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	9.893206111358277
TLL107_bin.68	2361791	0	TLL107	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus massiliensis	0.8817724348554443
TLL107_bin.8	3446213	1	TLL107	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis	4.270977060114223
TLL108_bin.1	2242358	0	TLL108	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E bromii_B	5.895281224269231
TLL108_bin.12	2495067	0	TLL108	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister succinatiphilus	5.519236706916262
TLL108_bin.13	2904521	0	TLL108	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	4.555994853612316
TLL108_bin.14	2149087	1	TLL108	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella multacida	2.0536567707640088
TLL108_bin.15	1774116	1	TLL108	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp002742445	16.514840194743282
TLL108_bin.17	1551725	1	TLL108	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	1.9464749115006432
TLL108_bin.2	2300577	0	TLL108	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	7.067868519935383
TLL108_bin.20	2900170	1	TLL108	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A wexlerae	2.478735846030321
TLL108_bin.3	1753199	1	TLL108	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103 sp000432375	1.3596673632501397
TLL108_bin.30	735792	1	TLL108	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus ruminis	13.096509180861291
TLL108_bin.31	2348431	0	TLL108	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia_A	Slackia_A isoflavoniconvertens	1.1646836610578015
TLL108_bin.32	2760738	1	TLL108	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	CAG-41 sp900066215	1.2598633120694742
TLL108_bin.40	2223996	0	TLL108	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	0.910764945126146
TLL108_bin.45	2304265	0	TLL108	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera sp000417505	7.921877147132723
TLL108_bin.51	3020791	0	TLL108	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis	11.028821501738314
TLL108_bin.52	1960249	1	TLL108	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira rogosae	0.9205372753929872
TLL108_bin.55	2186986	0	TLL108	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_G	2.133108185387961
TLL108_bin.56	2246092	1	TLL108	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	Eubacterium_G ventriosum	0.7244836746382044
TLL108_bin.57	2216058	1	TLL108	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	3.851658494525025
TLL108_bin.58	2029102	0	TLL108	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A massiliensis	1.7059454161981629
TLL108_bin.6	1982925	1	TLL108	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii_A	0.8479650453688308
TLL108_bin.61	1044980	1	TLL108	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp000436835	0.7987636631522405
TLL108_bin.63	2070480	0	TLL108	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus provencensis	0.7949966822025895
TLL108_bin.67	2656008	1	TLL108	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens	2.589015589716884
TLL108_bin.8	2101845	0	TLL108	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis	2.859249834409772
TLL109_bin.1	2764936	0	TLL109	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	6.957477379316638
TLL109_bin.10	3736641	0	TLL109	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus	0.682003377644847
TLL109_bin.11	2797331	1	TLL109	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A wexlerae	12.49554807671178
TLL109_bin.14	2260506	0	TLL109	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens	1.1090957887767403
TLL109_bin.15	2993437	1	TLL109	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp900541955	1.448672060724352
TLL109_bin.18	2220024	1	TLL109	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E bromii_B	6.579779781713725
TLL109_bin.20	3100374	1	TLL109	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	1.8344000997033385
TLL109_bin.22	3532800	1	TLL109	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900066335	24.76763366217568
TLL109_bin.27	3201175	1	TLL109	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii	3.227183202719544
TLL109_bin.28	1830513	0	TLL109	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B gnavus	2.5504224120322685
TLL109_bin.29	3029696	0	TLL109	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp000433815	1.3499163334081823
TLL109_bin.3	2127873	0	TLL109	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	31.098349725724265
TLL109_bin.30	2340853	0	TLL109	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp900550865	1.4396823819717928
TLL109_bin.7	3248463	0	TLL109	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900066145	0.9541403924297962
TLL109_bin.9	2213129	1	TLL109	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_G	3.505695324947061
TLL10_bin.11	2062762	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii	0.5554595073762671
TLL10_bin.21	2351985	0	TLL10	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp002232035	2.769806529485812
TLL10_bin.22	2067713	1	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	1.077681208472176
TLL10_bin.23	1985814	0	TLL10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprophilus	6.044110154257468
TLL10_bin.26	2960033	1	TLL10	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B hirae	9.393364263654709
TLL10_bin.3	2219920	0	TLL10	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera sp000417505	9.562826058994958
TLL10_bin.30	2497456	1	TLL10	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia timonensis	0.350673608108753
TLL10_bin.32	1918936	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1375	UMGS1375 sp900066615	1.8766719068782405
TLL10_bin.34	2205188	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81	CAG-81 sp900066535	0.279253090252553
TLL10_bin.36	2321047	0	TLL10	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2.256847976021069
TLL10_bin.39	2420125	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira rogosae	0.5610347174571348
TLL10_bin.40	1269039	1	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	3.728229059472985
TLL10_bin.42	4690269	1	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TLL10_bin.42	TLL10_bin.42	0.6062855777653993
TLL10_bin.43	2189018	1	TLL10	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Mesosutterella	Mesosutterella multiformis	2.0418179606585407
TLL10_bin.44	2190571	0	TLL10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	22.986238127437883
TLL10_bin.47	2574566	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis	1.5689082702441288
TLL10_bin.48	4648996	1	TLL10	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia flexneri	0.6679932783431406
TLL10_bin.52	2555510	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	0.5872736019125938
TLL10_bin.53	2328846	1	TLL10	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp900343095	4.763072609921396
TLL10_bin.55	1793644	1	TLL10	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp000436835	0.3170565060519625
TLL10_bin.58	5258192	0	TLL10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei	1.357461707230592
TLL10_bin.61	2001239	0	TLL10	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella tanakaei	0.3579727214863896
TLL10_bin.65	2433353	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A obeum_B	0.3037605554592324
TLL10_bin.7	2096040	1	TLL10	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	10.223211015996894
TLL10_bin.70	3661208	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster sp000431375	0.2965783842558271
TLL10_bin.72	2650369	0	TLL10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis	0.2997942128312961
TLL10_bin.73	3573981	0	TLL10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprocola	3.1337834177460744
TLL10_bin.77	2371509	1	TLL10	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_D	6.304468138888184
TLL10_bin.78	2295492	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena_B	1.142092634711925
TLL10_bin.79	1317069	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	2.035080785512904
TLL10_bin.82	1991321	1	TLL10	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp900539945	0.6031785265156416
TLL10_bin.86	2638472	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q sp003024715	0.4743864124457763
TLL10_bin.9	2827075	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	0.2623798660590195
TLL10_bin.90	2572826	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	0.5419200501901187
TLL10_bin.91	4170661	1	TLL10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	0.3752660688910262
TLL10_bin.92	2578972	0	TLL10	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	Ruminococcus_A sp003011855	0.2940614890119327
TLL11_bin.1	2440858	1	TLL11	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	3.0761990611404406
TLL11_bin.100	1637654	0	TLL11	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	RUG013	RUG013	0.3223199106742138
TLL11_bin.102	1691107	0	TLL11	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp000433635	3.3423283333438114
TLL11_bin.104	2273000	1	TLL11	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp900343095	4.210567319864059
TLL11_bin.107	2790996	1	TLL11	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	CAG-41 sp900066215	0.7107247364806567
TLL11_bin.113	1945130	0	TLL11	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp900555015	0.8117810818398243
TLL11_bin.12	2171584	0	TLL11	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	6.345530606986574
TLL11_bin.13	2584493	0	TLL11	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea formicigenerans	0.2795392254482635
TLL11_bin.15	2440256	1	TLL11	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis	0.3313429087328045
TLL11_bin.16	3879285	0	TLL11	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	KLE1615 sp900066985	0.9048183414215198
TLL11_bin.18	1742946	1	TLL11	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	0.2389417244306032
TLL11_bin.29	1868059	0	TLL11	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	Oscillibacter welbionis	0.414026853411605
TLL11_bin.3	2127787	1	TLL11	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans	0.539467857905522
TLL11_bin.30	2789640	0	TLL11	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena	1.6215278317261363
TLL11_bin.37	1823127	0	TLL11	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella_E	Olsenella_E sp003609875	0.6018432197399803
TLL11_bin.38	4376175	0	TLL11	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	1.0627436618954105
TLL11_bin.42	2401474	1	TLL11	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	7.960539773846724
TLL11_bin.43	1649006	0	TLL11	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter lactaris	2.0383541421287408
TLL11_bin.44	2595557	1	TLL11	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp900539945	1.7205942148472158
TLL11_bin.46	3343053	1	TLL11	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus_A	Coprococcus_A	0.382818163504745
TLL11_bin.5	2735022	1	TLL11	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	1.4733742685185227
TLL11_bin.50	1882527	0	TLL11	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp000765235	0.8963835678891671
TLL11_bin.51	2280950	1	TLL11	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_C	6.381981642673167
TLL11_bin.53	3042687	0	TLL11	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis	1.7058728884104573
TLL11_bin.54	3646188	1	TLL11	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066135	GCA-900066135 sp900543575	0.4403534532444096
TLL11_bin.55	3183060	1	TLL11	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	13.65111721684192
TLL11_bin.57	3151559	1	TLL11	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	2.2141551388066407
TLL11_bin.59	1954185	1	TLL11	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium	5.463666923596658
TLL11_bin.6	2045413	0	TLL11	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus ruminis	1.133931328931449
