vir_id	vir_len	sample_id	contig_id	start_bp	end_bp	contig_len	mag_id
TLL11_124867__full	6629	TLL11	k99_124867	1	6629	6629	
TLL11_125427__full	7180	TLL11	k99_125427	1	7180	7180	
TLL11_131514__full	7950	TLL11	k99_131514	1	7950	7950	
TLL11_136210__full	6927	TLL11	k99_136210	1	6927	6927	
TLL11_138414__full	6996	TLL11	k99_138414	1	6996	6996	
TLL11_143607__full	6294	TLL11	k99_143607	1	6294	6294	
TLL11_146574__full	7282	TLL11	k99_146574	1	7282	7282	
TLL11_146881__full	5742	TLL11	k99_146881	1	5742	5742	
TLL11_148074__full	7067	TLL11	k99_148074	1	7067	7067	
TLL11_149486__full	12278	TLL11	k99_149486	1	12278	12278	
TLL11_153584__full	14046	TLL11	k99_153584	1	14046	14046	
TLL11_158631__full	18421	TLL11	k99_158631	1	18421	18421	
TLL11_170522__full	9506	TLL11	k99_170522	1	9506	9506	
TLL11_171003__full	20281	TLL11	k99_171003	1	20281	20281	
TLL11_171801__full	6431	TLL11	k99_171801	1	6431	6431	
TLL11_172041__full	8228	TLL11	k99_172041	1	8228	8228	
TLL11_174391__full	7044	TLL11	k99_174391	1	7044	7044	
TLL11_175502__full	9866	TLL11	k99_175502	1	9866	9866	
TLL11_175890__full	22475	TLL11	k99_175890	1	22475	22475	
TLL11_177943__full	6533	TLL11	k99_177943	1	6533	6533	
TLL11_179545__full	11955	TLL11	k99_179545	1	11955	11955	
TLL11_180228__full	25428	TLL11	k99_180228	1	25428	25428	
TLL11_186952__full	5778	TLL11	k99_186952	1	5778	5778	
TLL11_189681__full	8360	TLL11	k99_189681	1	8360	8360	
TLL11_193317__full	6254	TLL11	k99_193317	1	6254	6254	
TLL11_194110__full	6343	TLL11	k99_194110	1	6343	6343	
TLL11_195789__full	8957	TLL11	k99_195789	1	8957	8957	
TLL11_198477__full	5669	TLL11	k99_198477	1	5669	5669	
TLL11_199249__full	5471	TLL11	k99_199249	1	5471	5471	
TLL11_202087__full	5111	TLL11	k99_202087	1	5111	5111	
TLL11_202091__full	5343	TLL11	k99_202091	1	5343	5343	
TLL11_207500__full	13069	TLL11	k99_207500	1	13069	13069	
TLL11_211743__full	6158	TLL11	k99_211743	1	6158	6158	
TLL11_219301__full	13714	TLL11	k99_219301	1	13714	13714	
TLL11_221303__full	5161	TLL11	k99_221303	1	5161	5161	
TLL11_227078__full	6936	TLL11	k99_227078	1	6936	6936	
TLL11_229282__full	14215	TLL11	k99_229282	1	14215	14215	
TLL11_241567__full	22616	TLL11	k99_241567	1	22616	22616	
TLL11_249875__lt2gene	5167	TLL11	k99_249875	1	5167	5167	
TLL11_274932__full	6219	TLL11	k99_274932	1	6219	6219	
TLL11_280274__full	6258	TLL11	k99_280274	1	6258	6258	
TLL11_284842__full	7517	TLL11	k99_284842	1	7517	7517	
TLL11_286103__full	5356	TLL11	k99_286103	1	5356	5356	
TLL11_296451__full	6972	TLL11	k99_296451	1	6972	6972	
TLL11_300455__full	17056	TLL11	k99_300455	1	17056	17056	
TLL11_327053__full	7668	TLL11	k99_327053	1	7668	7668	
TLL11_332166__full	6404	TLL11	k99_332166	1	6404	6404	
TLL11_334301__full	7219	TLL11	k99_334301	1	7219	7219	
TLL11_355326__full	6860	TLL11	k99_355326	1	6860	6860	
TLL11_360183__full	6476	TLL11	k99_360183	1	6476	6476	
TLL12_110772__full_1	12468	TLL12	k99_110772	4772	17239	17239	TLL12.bin.14.fa
TLL12_36099__full_1	23702	TLL12	k99_36099	10404	34105	34105	TLL12.bin.15.fa
TLL12_86210__full_1	18156	TLL12	k99_86210	1	18156	25646	
TLL12_36014__full_1	5425	TLL12	k99_36014	817	6241	6241	TLL12.bin.30.fa
TLL12_80096__full_1	28401	TLL12	k99_80096	1	28401	58146	TLL12.bin.53.fa
TLL12_83032__full_1	13405	TLL12	k99_83032	17667	31071	31071	TLL12.bin.6.fa
TLL12_41208__full_1	31194	TLL12	k99_41208	5503	36696	36696	
TLL12_57430__full_1	7728	TLL12	k99_57430	1	7728	8185	
TLL12_59078__full_1	40436	TLL12	k99_59078	12135	52570	52570	
TLL12_68134__full	7642	TLL12	k99_68134	1	7642	7642	
TLL12_20376__full	5553	TLL12	k99_20376	1	5553	5553	TLL12.bin.11.fa
TLL12_139248__full	6757	TLL12	k99_139248	1	6757	6757	TLL12.bin.11.fa
TLL12_88612__full	24638	TLL12	k99_88612	1	24638	24638	TLL12.bin.12.fa
TLL12_37022__full	6822	TLL12	k99_37022	1	6822	6822	
TLL12_37552__full	8872	TLL12	k99_37552	1	8872	8872	TLL12.bin.14.fa
TLL12_47436__full	11166	TLL12	k99_47436	1	11166	11166	TLL12.bin.14.fa
TLL12_107560__full	12098	TLL12	k99_107560	1	12098	12098	TLL12.bin.14.fa
TLL12_50296__full	15600	TLL12	k99_50296	1	15600	15600	TLL12.bin.15.fa
TLL12_221003__full	5365	TLL12	k99_221003	1	5365	5365	TLL12.bin.15.fa
TLL12_165325__full	6235	TLL12	k99_165325	1	6235	6235	
TLL12_386011__full	6445	TLL12	k99_386011	1	6445	6445	TLL12.bin.17.fa
TLL12_211820__full	5226	TLL12	k99_211820	1	5226	5226	TLL12.bin.18.fa
TLL12_84896__full	17881	TLL12	k99_84896	1	17881	17881	TLL12.bin.19.fa
TLL12_334929__full	12104	TLL12	k99_334929	1	12104	12104	TLL12.bin.19.fa
TLL12_42445__full	12386	TLL12	k99_42445	1	12386	12386	TLL12.bin.20.fa
TLL12_7232__full	5772	TLL12	k99_7232	1	5772	5772	TLL12.bin.21.fa
TLL12_89000__full	16811	TLL12	k99_89000	1	16811	16811	TLL12.bin.21.fa
TLL12_202590__full	11281	TLL12	k99_202590	1	11281	11281	TLL12.bin.21.fa
TLL12_337728__full	5690	TLL12	k99_337728	1	5690	5690	
TLL12_114583__full	6494	TLL12	k99_114583	1	6494	6494	TLL12.bin.24.fa
TLL12_292823__full	5017	TLL12	k99_292823	1	5017	5017	TLL12.bin.24.fa
TLL12_354827__full	5112	TLL12	k99_354827	1	5112	5112	TLL12.bin.24.fa
TLL12_49889__full	14395	TLL12	k99_49889	1	14395	14395	
TLL12_97351__full	23435	TLL12	k99_97351	1	23435	23435	TLL12.bin.26.fa
TLL12_101469__full	12792	TLL12	k99_101469	1	12792	12792	TLL12.bin.26.fa
TLL12_36296__full	7937	TLL12	k99_36296	1	7937	7937	TLL12.bin.27.fa
TLL12_62049__full	15689	TLL12	k99_62049	1	15689	15689	TLL12.bin.27.fa
TLL12_4544__full	10917	TLL12	k99_4544	1	10917	10917	TLL12.bin.29.fa
TLL12_193819__full	10351	TLL12	k99_193819	1	10351	10351	TLL12.bin.29.fa
TLL12_40045__full	8363	TLL12	k99_40045	1	8363	8363	TLL12.bin.30.fa
TLL12_65504__full	7304	TLL12	k99_65504	1	7304	7304	TLL12.bin.30.fa
TLL12_82298__full	6583	TLL12	k99_82298	1	6583	6583	TLL12.bin.30.fa
TLL12_84698__full	5011	TLL12	k99_84698	1	5011	5011	TLL12.bin.30.fa
TLL12_97590__full	9480	TLL12	k99_97590	1	9480	9480	TLL12.bin.30.fa
TLL12_104322__full	7784	TLL12	k99_104322	1	7784	7784	TLL12.bin.30.fa
TLL12_119411__full	5944	TLL12	k99_119411	1	5944	5944	TLL12.bin.30.fa
TLL12_278038__full	5978	TLL12	k99_278038	1	5978	5978	TLL12.bin.30.fa
TLL12_282725__full	5328	TLL12	k99_282725	1	5328	5328	
TLL12_281733__full	7347	TLL12	k99_281733	1	7347	7347	
TLL12_48606__full	14916	TLL12	k99_48606	1	14916	14916	TLL12.bin.35.fa
TLL12_7295__full	8498	TLL12	k99_7295	1	8498	8498	TLL12.bin.36.fa
TLL12_62379__full	14752	TLL12	k99_62379	1	14752	14752	
TLL12_72186__full	32096	TLL12	k99_72186	1	32096	32096	
TLL12_75183__full	6784	TLL12	k99_75183	1	6784	6784	
TLL12_130554__full	15951	TLL12	k99_130554	1	15951	15951	
TLL12_163846__full	10066	TLL12	k99_163846	1	10066	10066	
TLL12_253690__full	26089	TLL12	k99_253690	1	26089	26089	
TLL12_225425__full	6911	TLL12	k99_225425	1	6911	6911	TLL12.bin.40.fa
TLL12_73972__full	5909	TLL12	k99_73972	1	5909	5909	
TLL12_230186__full	28655	TLL12	k99_230186	1	28655	28655	TLL12.bin.42.fa
TLL12_265173__full	5197	TLL12	k99_265173	1	5197	5197	
TLL12_4054__full	5951	TLL12	k99_4054	1	5951	5951	
TLL12_320383__full	7340	TLL12	k99_320383	1	7340	7340	
TLL12_354209__full	7195	TLL12	k99_354209	1	7195	7195	
TLL12_6772__full	8270	TLL12	k99_6772	1	8270	8270	TLL12.bin.4.fa
TLL12_336633__full	9155	TLL12	k99_336633	1	9155	9155	TLL12.bin.4.fa
TLL12_5368__full	7440	TLL12	k99_5368	1	7440	7440	
TLL12_12790__full	6410	TLL12	k99_12790	1	6410	6410	
TLL12_15188__full	5054	TLL12	k99_15188	1	5054	5054	
TLL12_29969__full	6062	TLL12	k99_29969	1	6062	6062	
TLL12_49765__full	6801	TLL12	k99_49765	1	6801	6801	
TLL12_50244__full	5315	TLL12	k99_50244	1	5315	5315	
TLL12_154748__full	5926	TLL12	k99_154748	1	5926	5926	
TLL12_168485__full	7117	TLL12	k99_168485	1	7117	7117	
TLL12_186951__full	6978	TLL12	k99_186951	1	6978	6978	
TLL12_188487__full	5774	TLL12	k99_188487	1	5774	5774	
TLL12_194175__full	11746	TLL12	k99_194175	1	11746	11746	
TLL12_213387__full	16617	TLL12	k99_213387	1	16617	16617	
TLL12_322375__full	7123	TLL12	k99_322375	1	7123	7123	
TLL12_64171__full	11380	TLL12	k99_64171	1	11380	11380	
TLL12_309244__full	8342	TLL12	k99_309244	1	8342	8342	
TLL12_112449__full	5115	TLL12	k99_112449	1	5115	5115	TLL12.bin.5.fa
TLL12_124314__full	6994	TLL12	k99_124314	1	6994	6994	TLL12.bin.5.fa
TLL12_219893__full	6237	TLL12	k99_219893	1	6237	6237	TLL12.bin.5.fa
TLL12_245367__full	7001	TLL12	k99_245367	1	7001	7001	TLL12.bin.5.fa
TLL12_294046__full	5147	TLL12	k99_294046	1	5147	5147	TLL12.bin.5.fa
TLL12_34816__full	6315	TLL12	k99_34816	1	6315	6315	TLL12.bin.7.fa
TLL12_73881__full	6870	TLL12	k99_73881	1	6870	6870	TLL12.bin.7.fa
TLL12_101109__full	5398	TLL12	k99_101109	1	5398	5398	TLL12.bin.7.fa
TLL12_154508__full	5643	TLL12	k99_154508	1	5643	5643	TLL12.bin.7.fa
TLL12_166080__full	7733	TLL12	k99_166080	1	7733	7733	TLL12.bin.7.fa
TLL12_322__full	7707	TLL12	k99_322	1	7707	7707	
TLL12_724__full	7802	TLL12	k99_724	1	7802	7802	
TLL12_1758__full	19563	TLL12	k99_1758	1	19563	19563	
TLL12_2800__full	11593	TLL12	k99_2800	1	11593	11593	
TLL12_3473__full	7629	TLL12	k99_3473	1	7629	7629	
TLL12_3846__full	6250	TLL12	k99_3846	1	6250	6250	
TLL12_4750__full	5993	TLL12	k99_4750	1	5993	5993	
TLL12_4857__full	6011	TLL12	k99_4857	1	6011	6011	
TLL12_5469__full	6142	TLL12	k99_5469	1	6142	6142	
TLL12_11502__full	7686	TLL12	k99_11502	1	7686	7686	
TLL12_12326__full	19648	TLL12	k99_12326	1	19648	19648	
TLL12_14117__full	32589	TLL12	k99_14117	1	32589	32589	
TLL12_14665__full	10169	TLL12	k99_14665	1	10169	10169	
TLL12_14945__full	6446	TLL12	k99_14945	1	6446	6446	
TLL12_18352__full	6056	TLL12	k99_18352	1	6056	6056	
TLL12_23176__full	8011	TLL12	k99_23176	1	8011	8011	
TLL12_27049__full	39649	TLL12	k99_27049	1	39649	39649	
TLL12_28046__full	5265	TLL12	k99_28046	1	5265	5265	
TLL12_32016__full	33743	TLL12	k99_32016	1	33743	33743	
TLL12_34013__full	9948	TLL12	k99_34013	1	9948	9948	
TLL12_39026__full	7616	TLL12	k99_39026	1	7616	7616	
TLL12_48440__full	11886	TLL12	k99_48440	1	11886	11886	
TLL12_50449__full	15179	TLL12	k99_50449	1	15179	15179	
TLL12_51524__full	50278	TLL12	k99_51524	1	50278	50278	
TLL12_53640__full	16645	TLL12	k99_53640	1	16645	16645	
TLL12_53741__full	29143	TLL12	k99_53741	1	29143	29143	
TLL12_53917__full	9353	TLL12	k99_53917	1	9353	9353	
TLL12_54359__full	5527	TLL12	k99_54359	1	5527	5527	
TLL12_55786__full	14749	TLL12	k99_55786	1	14749	14749	
TLL12_57386__full	24922	TLL12	k99_57386	1	24922	24922	
TLL12_60368__full	8836	TLL12	k99_60368	1	8836	8836	
TLL12_62419__full	10489	TLL12	k99_62419	1	10489	10489	
TLL12_66177__full	15203	TLL12	k99_66177	1	15203	15203	
TLL12_67982__full	8997	TLL12	k99_67982	1	8997	8997	
TLL12_72571__full	7515	TLL12	k99_72571	1	7515	7515	
TLL12_75630__full	10456	TLL12	k99_75630	1	10456	10456	
TLL12_75901__full	7338	TLL12	k99_75901	1	7338	7338	
TLL12_75912__full	10953	TLL12	k99_75912	1	10953	10953	
TLL12_80447__full	9198	TLL12	k99_80447	1	9198	9198	
TLL12_85445__full	7087	TLL12	k99_85445	1	7087	7087	
TLL12_85602__full	12719	TLL12	k99_85602	1	12719	12719	
TLL12_87044__full	8791	TLL12	k99_87044	1	8791	8791	
TLL12_87239__full	5258	TLL12	k99_87239	1	5258	5258	
TLL12_88334__full	7619	TLL12	k99_88334	1	7619	7619	
TLL12_91438__full	6394	TLL12	k99_91438	1	6394	6394	
TLL12_93345__full	21851	TLL12	k99_93345	1	21851	21851	
TLL12_96826__full	10422	TLL12	k99_96826	1	10422	10422	
TLL12_98494__full	11302	TLL12	k99_98494	1	11302	11302	
TLL12_100626__full	8260	TLL12	k99_100626	1	8260	8260	
TLL12_101271__full	19527	TLL12	k99_101271	1	19527	19527	
TLL12_101932__full	35991	TLL12	k99_101932	1	35991	35991	
TLL12_106460__full	36462	TLL12	k99_106460	1	36462	36462	
TLL12_107868__full	11003	TLL12	k99_107868	1	11003	11003	
TLL12_112095__full	8360	TLL12	k99_112095	1	8360	8360	
TLL12_116626__full	5525	TLL12	k99_116626	1	5525	5525	
TLL12_117092__full	5949	TLL12	k99_117092	1	5949	5949	
TLL12_117789__full	5513	TLL12	k99_117789	1	5513	5513	
TLL12_120159__full	6200	TLL12	k99_120159	1	6200	6200	
TLL12_124191__full	6791	TLL12	k99_124191	1	6791	6791	
TLL12_128522__full	5515	TLL12	k99_128522	1	5515	5515	
TLL12_136913__full	12108	TLL12	k99_136913	1	12108	12108	
TLL12_142375__full	5909	TLL12	k99_142375	1	5909	5909	
TLL12_148691__full	18231	TLL12	k99_148691	1	18231	18231	
TLL12_155845__full	7246	TLL12	k99_155845	1	7246	7246	
TLL12_158340__full	8893	TLL12	k99_158340	1	8893	8893	
TLL12_159054__full	5910	TLL12	k99_159054	1	5910	5910	
TLL12_160762__full	5530	TLL12	k99_160762	1	5530	5530	
TLL12_162842__full	10125	TLL12	k99_162842	1	10125	10125	
TLL12_165066__full	15109	TLL12	k99_165066	1	15109	15109	
TLL12_177022__full	14417	TLL12	k99_177022	1	14417	14417	
TLL12_179307__full	6605	TLL12	k99_179307	1	6605	6605	
TLL12_183667__full	9993	TLL12	k99_183667	1	9993	9993	
TLL12_186485__full	33831	TLL12	k99_186485	1	33831	33831	
TLL12_186611__full	7256	TLL12	k99_186611	1	7256	7256	
TLL12_187533__full	16891	TLL12	k99_187533	1	16891	16891	
TLL12_194519__full	23845	TLL12	k99_194519	1	23845	23845	
TLL12_196414__full	23698	TLL12	k99_196414	1	23698	23698	
TLL12_200644__full	16130	TLL12	k99_200644	1	16130	16130	
TLL12_200705__full	6267	TLL12	k99_200705	1	6267	6267	
TLL12_206134__full	28113	TLL12	k99_206134	1	28113	28113	
TLL12_212138__full	7895	TLL12	k99_212138	1	7895	7895	
TLL12_212569__full	17174	TLL12	k99_212569	1	17174	17174	
TLL12_213855__full	6455	TLL12	k99_213855	1	6455	6455	
TLL12_215222__full	7950	TLL12	k99_215222	1	7950	7950	
TLL12_217582__full	6880	TLL12	k99_217582	1	6880	6880	
TLL12_219055__full	5267	TLL12	k99_219055	1	5267	5267	
TLL12_222717__full	6121	TLL12	k99_222717	1	6121	6121	
TLL12_223101__full	7820	TLL12	k99_223101	1	7820	7820	
TLL12_231227__full	14474	TLL12	k99_231227	1	14474	14474	
TLL12_240939__full	5259	TLL12	k99_240939	1	5259	5259	
TLL12_242968__full	19243	TLL12	k99_242968	1	19243	19243	
TLL12_247095__full	9489	TLL12	k99_247095	1	9489	9489	
TLL12_248352__full	5413	TLL12	k99_248352	1	5413	5413	
TLL12_251727__full	36983	TLL12	k99_251727	1	36983	36983	
TLL12_261819__full	15814	TLL12	k99_261819	1	15814	15814	
TLL12_261924__full	5059	TLL12	k99_261924	1	5059	5059	
TLL12_264271__full	18851	TLL12	k99_264271	1	18851	18851	
TLL12_264384__full	7707	TLL12	k99_264384	1	7707	7707	
TLL12_281740__full	5381	TLL12	k99_281740	1	5381	5381	
TLL12_284523__full	10027	TLL12	k99_284523	1	10027	10027	
TLL12_304329__full	14944	TLL12	k99_304329	1	14944	14944	
TLL12_307497__full	8342	TLL12	k99_307497	1	8342	8342	
TLL12_309724__full	12802	TLL12	k99_309724	1	12802	12802	
TLL12_310498__full	8825	TLL12	k99_310498	1	8825	8825	
TLL12_312926__full	5076	TLL12	k99_312926	1	5076	5076	
TLL12_320492__full	10510	TLL12	k99_320492	1	10510	10510	
TLL12_320495__full	11449	TLL12	k99_320495	1	11449	11449	
TLL12_322818__full	7799	TLL12	k99_322818	1	7799	7799	
TLL12_331421__full	19059	TLL12	k99_331421	1	19059	19059	
TLL12_335364__full	5210	TLL12	k99_335364	1	5210	5210	
TLL12_337151__full	5756	TLL12	k99_337151	1	5756	5756	
TLL12_346754__full	5291	TLL12	k99_346754	1	5291	5291	
TLL12_372309__full	5040	TLL12	k99_372309	1	5040	5040	
TLL13_131608__0_partial_1	10302	TLL13	k99_131608	15399	25700	45129	TLL13.bin.51.fa
TLL13_105141__full_1	9202	TLL13	k99_105141	1	9202	10840	TLL13.bin.12.fa
TLL13_221304__full_1	5026	TLL13	k99_221304	1910	6935	6935	TLL13.bin.28.fa
TLL13_16107__full_1	9484	TLL13	k99_16107	1	9484	15714	TLL13.bin.32.fa
TLL13_80126__full_1	10534	TLL13	k99_80126	14406	24939	24939	TLL13.bin.33.fa
TLL13_134684__full_1	26477	TLL13	k99_134684	9253	35729	35729	TLL13.bin.33.fa
TLL13_107399__full_1	5619	TLL13	k99_107399	11373	16991	16991	TLL13.bin.53.fa
TLL13_12011__full_1	7221	TLL13	k99_12011	1	7221	9242	
TLL13_107731__full_1	14734	TLL13	k99_107731	4992	19725	19725	TLL13.bin.56.fa
TLL13_125949__full_1	16792	TLL13	k99_125949	1	16792	24243	TLL13.bin.56.fa
TLL13_94037__full_1	11952	TLL13	k99_94037	1	11952	12944	TLL13.bin.5.fa
TLL13_24927__full_1	5569	TLL13	k99_24927	1	5569	7729	
TLL13_36587__full_1	6169	TLL13	k99_36587	10853	17021	17021	
TLL13_37619__full_1	5545	TLL13	k99_37619	265	5809	5809	
TLL13_75805__full_1	7710	TLL13	k99_75805	969	8678	8678	
TLL13_81659__full_1	22729	TLL13	k99_81659	1	22729	25134	
TLL13_302703__full_1	9260	TLL13	k99_302703	1070	10329	10329	
TLL13_35365__full	5080	TLL13	k99_35365	1	5080	5080	
TLL13_161026__full	5217	TLL13	k99_161026	1	5217	5217	
TLL13_111574__full	11547	TLL13	k99_111574	1	11547	11547	TLL13.bin.12.fa
TLL13_126304__full	6840	TLL13	k99_126304	1	6840	6840	TLL13.bin.12.fa
TLL13_268061__full	5878	TLL13	k99_268061	1	5878	5878	TLL13.bin.13.fa
TLL13_296659__full	5543	TLL13	k99_296659	1	5543	5543	TLL13.bin.13.fa
TLL13_306367__full	9368	TLL13	k99_306367	1	9368	9368	TLL13.bin.15.fa
TLL13_285665__full	5988	TLL13	k99_285665	1	5988	5988	
TLL13_18784__full	8978	TLL13	k99_18784	1	8978	8978	
TLL13_97294__full	10089	TLL13	k99_97294	1	10089	10089	
TLL13_66706__full	8257	TLL13	k99_66706	1	8257	8257	TLL13.bin.25.fa
TLL13_67103__full	5485	TLL13	k99_67103	1	5485	5485	TLL13.bin.25.fa
TLL13_92634__full	5895	TLL13	k99_92634	1	5895	5895	TLL13.bin.25.fa
TLL13_92927__full	12732	TLL13	k99_92927	1	12732	12732	TLL13.bin.25.fa
TLL13_101278__full	6295	TLL13	k99_101278	1	6295	6295	TLL13.bin.25.fa
TLL13_136158__full	9507	TLL13	k99_136158	1	9507	9507	TLL13.bin.25.fa
TLL13_45604__full	17799	TLL13	k99_45604	1	17799	17799	TLL13.bin.26.fa
TLL13_117307__full	28990	TLL13	k99_117307	1	28990	28990	TLL13.bin.27.fa
TLL13_304635__full	8975	TLL13	k99_304635	1	8975	8975	TLL13.bin.27.fa
TLL13_9669__full	5902	TLL13	k99_9669	1	5902	5902	
TLL13_21371__full	20739	TLL13	k99_21371	1	20739	20739	TLL13.bin.32.fa
TLL13_3992__full	16504	TLL13	k99_3992	1	16504	16504	TLL13.bin.33.fa
TLL13_92862__full	20582	TLL13	k99_92862	1	20582	20582	TLL13.bin.33.fa
TLL13_110888__full	7413	TLL13	k99_110888	1	7413	7413	TLL13.bin.33.fa
TLL13_229703__full	17057	TLL13	k99_229703	1	17057	17057	TLL13.bin.33.fa
TLL13_292921__full	7043	TLL13	k99_292921	1	7043	7043	TLL13.bin.33.fa
TLL13_28692__full	5460	TLL13	k99_28692	1	5460	5460	
TLL13_33912__full	7176	TLL13	k99_33912	1	7176	7176	
TLL13_156115__full	15507	TLL13	k99_156115	1	15507	15507	
TLL13_172664__full	7683	TLL13	k99_172664	1	7683	7683	
TLL13_37087__full	8844	TLL13	k99_37087	1	8844	8844	TLL13.bin.36.fa
TLL13_229014__full	8578	TLL13	k99_229014	1	8578	8578	TLL13.bin.36.fa
TLL13_2220__full	5961	TLL13	k99_2220	1	5961	5961	TLL13.bin.38.fa
TLL13_6218__full	9640	TLL13	k99_6218	1	9640	9640	TLL13.bin.38.fa
TLL13_48017__full	8752	TLL13	k99_48017	1	8752	8752	TLL13.bin.38.fa
TLL13_52434__full	7290	TLL13	k99_52434	1	7290	7290	TLL13.bin.38.fa
TLL13_62598__full	5542	TLL13	k99_62598	1	5542	5542	TLL13.bin.38.fa
TLL13_88091__full	10508	TLL13	k99_88091	1	10508	10508	TLL13.bin.38.fa
TLL13_42433__full	13008	TLL13	k99_42433	1	13008	13008	TLL13.bin.39.fa
TLL13_68372__full	12828	TLL13	k99_68372	1	12828	12828	TLL13.bin.39.fa
TLL13_7754__full	5263	TLL13	k99_7754	1	5263	5263	
TLL13_18400__full	19601	TLL13	k99_18400	1	19601	19601	
TLL13_21902__full	10254	TLL13	k99_21902	1	10254	10254	
TLL13_77673__full	10987	TLL13	k99_77673	1	10987	10987	
TLL13_89130__full	6979	TLL13	k99_89130	1	6979	6979	
TLL13_112059__full	9984	TLL13	k99_112059	1	9984	9984	
TLL13_170539__full	5738	TLL13	k99_170539	1	5738	5738	
TLL13_186698__full	5409	TLL13	k99_186698	1	5409	5409	
TLL13_200622__full	5890	TLL13	k99_200622	1	5890	5890	
TLL13_201106__full	9977	TLL13	k99_201106	1	9977	9977	
TLL13_211627__full	7086	TLL13	k99_211627	1	7086	7086	
TLL13_331261__full	7296	TLL13	k99_331261	1	7296	7296	
TLL13_85735__full	5860	TLL13	k99_85735	1	5860	5860	
TLL13_92964__full	5761	TLL13	k99_92964	1	5761	5761	
TLL13_111133__full	5775	TLL13	k99_111133	1	5775	5775	
TLL13_184481__full	5282	TLL13	k99_184481	1	5282	5282	
TLL13_100581__full	12168	TLL13	k99_100581	1	12168	12168	
TLL13_78797__full	6407	TLL13	k99_78797	1	6407	6407	
TLL13_154347__full	28110	TLL13	k99_154347	1	28110	28110	
TLL13_73195__full	7386	TLL13	k99_73195	1	7386	7386	TLL13.bin.48.fa
TLL13_200598__full	15560	TLL13	k99_200598	1	15560	15560	TLL13.bin.48.fa
TLL13_285909__full	9939	TLL13	k99_285909	1	9939	9939	TLL13.bin.48.fa
TLL13_26912__full	8888	TLL13	k99_26912	1	8888	8888	TLL13.bin.53.fa
TLL13_36478__full	10878	TLL13	k99_36478	1	10878	10878	TLL13.bin.53.fa
TLL13_185492__full	5618	TLL13	k99_185492	1	5618	5618	TLL13.bin.53.fa
TLL13_28414__full	15058	TLL13	k99_28414	1	15058	15058	
TLL13_54127__full	8186	TLL13	k99_54127	1	8186	8186	
TLL13_175356__full	5062	TLL13	k99_175356	1	5062	5062	
TLL13_15300__full	13516	TLL13	k99_15300	1	13516	13516	TLL13.bin.58.fa
TLL13_117272__full	9246	TLL13	k99_117272	1	9246	9246	TLL13.bin.58.fa
TLL13_25904__full	12281	TLL13	k99_25904	1	12281	12281	TLL13.bin.5.fa
TLL13_74338__full	10671	TLL13	k99_74338	1	10671	10671	TLL13.bin.5.fa
TLL13_91127__full	13653	TLL13	k99_91127	1	13653	13653	TLL13.bin.5.fa
TLL13_94835__full	12265	TLL13	k99_94835	1	12265	12265	TLL13.bin.5.fa
TLL13_143899__full	14286	TLL13	k99_143899	1	14286	14286	TLL13.bin.5.fa
TLL13_231590__full	7396	TLL13	k99_231590	1	7396	7396	TLL13.bin.5.fa
TLL13_128306__full	5752	TLL13	k99_128306	1	5752	5752	
TLL13_133785__full	13207	TLL13	k99_133785	1	13207	13207	
TLL13_170374__full	12761	TLL13	k99_170374	1	12761	12761	TLL13.bin.8.fa
TLL13_795__full	6513	TLL13	k99_795	1	6513	6513	TLL13.bin.9.fa
TLL13_286__full	9422	TLL13	k99_286	1	9422	9422	
TLL13_1630__full	5240	TLL13	k99_1630	1	5240	5240	
TLL13_1929__full	5491	TLL13	k99_1929	1	5491	5491	
TLL13_3024__full	22138	TLL13	k99_3024	1	22138	22138	
TLL13_4061__full	6364	TLL13	k99_4061	1	6364	6364	
TLL13_4439__full	6275	TLL13	k99_4439	1	6275	6275	
TLL13_6608__full	5636	TLL13	k99_6608	1	5636	5636	
TLL13_9128__full	21005	TLL13	k99_9128	1	21005	21005	
TLL13_14146__full	7158	TLL13	k99_14146	1	7158	7158	
TLL13_15371__full	34221	TLL13	k99_15371	1	34221	34221	
TLL13_18359__full	7723	TLL13	k99_18359	1	7723	7723	
TLL13_20200__full	8076	TLL13	k99_20200	1	8076	8076	
TLL13_25495__full	26948	TLL13	k99_25495	1	26948	26948	
TLL13_26667__full	14928	TLL13	k99_26667	1	14928	14928	
TLL13_32014__full	28627	TLL13	k99_32014	1	28627	28627	
TLL13_33781__full	6489	TLL13	k99_33781	1	6489	6489	
TLL13_38198__full	11413	TLL13	k99_38198	1	11413	11413	
TLL13_39354__full	10274	TLL13	k99_39354	1	10274	10274	
TLL13_39972__full	6991	TLL13	k99_39972	1	6991	6991	
TLL13_42821__full	7435	TLL13	k99_42821	1	7435	7435	
TLL13_42822__full	7637	TLL13	k99_42822	1	7637	7637	
TLL13_43071__full	6452	TLL13	k99_43071	1	6452	6452	
TLL13_45512__full	5979	TLL13	k99_45512	1	5979	5979	
TLL13_46255__full	9540	TLL13	k99_46255	1	9540	9540	
TLL13_47866__full	5681	TLL13	k99_47866	1	5681	5681	
TLL13_49476__full	11198	TLL13	k99_49476	1	11198	11198	
TLL13_50800__full	32529	TLL13	k99_50800	1	32529	32529	
TLL13_51659__full	9146	TLL13	k99_51659	1	9146	9146	
TLL13_51740__full	13347	TLL13	k99_51740	1	13347	13347	
TLL13_54024__full	11996	TLL13	k99_54024	1	11996	11996	
