seq_id_hyb	seq_len_hyb	votu95_id	sample_id_hyb	seq_id_sr	seq_len_sr	sample_id_sr	#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
TLL21_122758__0_partial_1	38212	hyb_TLL21_122758__0_partial_1	21	TLL21_k99_24071	8931	21	TLL21_122758__0_partial_1	1	38212	26742	38212	100.0	85.8141	39.6	60.0
TLL21_123199__0_partial_1	35887	hyb_TLL21_123199__0_partial_1	21	TLL21_k99_34926	10152	21	TLL21_123199__0_partial_1	1	35887	2965	35343	98.4841	10.5748	39.6	60.0
TLL21_123498__0_partial	16318	hyb_TLL21_123498__0_partial	21	TLL21_k99_173096	5005	21	TLL21_123498__0_partial	1	16318	775	13863	84.9553	5.92058	39.7	60.0
TLL21_123567__full_1	36982	hyb_TLL21_123567__full_1	21	TLL21_k99_108117	11693	21	TLL21_123567__full_1	1	36982	2618	35872	96.9985	8.92813	39.6	60.0
TLL21_124215__0_partial_1	46934	hyb_TLL21_124215__0_partial_1	21	TLL21_k99_113668	10849	21	TLL21_124215__0_partial_1	1	46934	8486	46600	99.2884	22.6853	39.6	59.2
TLL21_224__full_1	69062	hyb_TLL21_224__full_1	21	TLL21_k99_48612	7317	21	TLL21_224__full_1	1	69062	84896	69062	100.0	152.237	39.7	56.8
TLL21_34__full_1	44335	hyb_TLL21_34__full_1	21	TLL21_k99_185055	7116	21	TLL21_34__full_1	1	44335	2848	41486	93.5739	7.95435	39.6	59.9
TLL21_opera_contig_115	49623	hyb_TLL21_opera_contig_115	21	TLL21_k99_78265	12131	21	TLL21_opera_contig_115	1	49623	46942	49623	100.0	116.166	39.8	53.9
TLL21_opera_contig_121736_provirus_28808_69734	40927	hyb_TLL21_opera_contig_121736_provirus_28808_69734	21	TLL21_k99_29659_provirus_3_20200	20198	21	TLL21_opera_contig_121736_provirus_28808_69734	1	40927	62084	40927	100.0	192.61	39.6	60.0
TLL21_opera_contig_121771_provirus_18332_59284	40953	hyb_TLL21_opera_contig_121771_provirus_18332_59284	21	TLL21_160796__full_1	8205	21	TLL21_opera_contig_121771_provirus_18332_59284	1	40953	16748	40953	100.0	51.7964	39.4	60.0
TLL21_opera_contig_121894_provirus_52326_92218	39893	hyb_TLL21_opera_contig_121894_provirus_52326_92218	21	TLL21_k99_10757	19148	21	TLL21_opera_contig_121894_provirus_52326_92218	1	39893	3152	38680	96.9594	10.0615	39.5	60.0
TLL21_opera_contig_122	40675	hyb_TLL21_opera_contig_122	21	TLL21_k99_4423	16793	21	TLL21_opera_contig_122	1	40675	26197	40675	100.0	82.0749	39.6	60.0
TLL21_opera_contig_122668_provirus_252607_299167	46561	hyb_TLL21_opera_contig_122668_provirus_252607_299167	21	TLL21_k99_20618	15943	21	TLL21_opera_contig_122668_provirus_252607_299167	1	46561	39448	45338	97.3733	106.169	39.6	60.0
TLL21_opera_contig_122748_provirus_20026_68919	48894	hyb_TLL21_opera_contig_122748_provirus_20026_68919	21	TLL21_k99_65353	16924	21	TLL21_opera_contig_122748_provirus_20026_68919	1	48894	30080	48885	99.9816	75.4058	39.6	59.9
TLL21_opera_contig_122807	20777	hyb_TLL21_opera_contig_122807	21	TLL21_k99_110246	8618	21	TLL21_opera_contig_122807	1	20777	1645	20206	97.2518	10.2002	39.5	57.3
TLL21_opera_contig_123205_provirus_43890_80803	36914	hyb_TLL21_opera_contig_123205_provirus_43890_80803	21	TLL21_k99_113644	5757	21	TLL21_opera_contig_123205_provirus_43890_80803	1	36914	2904	36339	98.4423	10.0315	39.6	60.0
TLL21_opera_contig_123423_provirus_25595_41081	15487	hyb_TLL21_opera_contig_123423_provirus_25595_41081	21	TLL21_k99_107019	5640	21	TLL21_opera_contig_123423_provirus_25595_41081	1	15487	956	11605	74.9338	8.06444	39.3	38.4
TLL21_opera_contig_123726_provirus_92292_130244	37953	hyb_TLL21_opera_contig_123726_provirus_92292_130244	21	TLL21_k99_6923	5399	21	TLL21_opera_contig_123726_provirus_92292_130244	1	37953	3710	37337	98.3769	12.2855	39.8	60.0
TLL21_opera_contig_123894	25491	hyb_TLL21_opera_contig_123894	21	TLL21_k99_67852	10969	21	TLL21_opera_contig_123894	1	25491	22951	25491	100.0	111.668	39.7	60.0
TLL21_opera_contig_123955_provirus_3_26640	26638	hyb_TLL21_opera_contig_123955_provirus_3_26640	21	TLL21_k99_33336	6529	21	TLL21_opera_contig_123955_provirus_3_26640	1	26638	1862	21630	81.1998	8.74754	39.6	60.0
TLL21_opera_contig_123977	24542	hyb_TLL21_opera_contig_123977	21	TLL21_k99_99872	7457	21	TLL21_opera_contig_123977	1	24542	2099	23527	95.8642	10.5583	39.7	60.0
TLL21_opera_contig_124216_provirus_3_47019	47017	hyb_TLL21_opera_contig_124216_provirus_3_47019	21	TLL21_k99_181963	5954	21	TLL21_opera_contig_124216_provirus_3_47019	1	47017	3296	34579	73.5457	8.74254	39.8	56.9
TLL21_opera_contig_124218_provirus_163124_189527	26404	hyb_TLL21_opera_contig_124218_provirus_163124_189527	21	TLL21_k99_106789	5696	21	TLL21_opera_contig_124218_provirus_163124_189527	1	26404	3109	26282	99.5379	14.8179	39.8	58.6
TLL21_opera_contig_124218_provirus_35806_87690	51885	hyb_TLL21_opera_contig_124218_provirus_35806_87690	21	TLL21_k99_86862	16381	21	TLL21_opera_contig_124218_provirus_35806_87690	1	51885	7740	51885	100.0	18.954	39.6	60.0
TLL21_opera_contig_133_provirus_2_33947	33946	hyb_TLL21_opera_contig_133_provirus_2_33947	21	TLL21_k99_99330	11106	21	TLL21_opera_contig_133_provirus_2_33947	1	33946	4115	33759	99.4491	15.4692	39.5	60.0
TLL21_opera_contig_151	39128	hyb_TLL21_opera_contig_151	21	TLL21_k99_54258	10649	21	TLL21_opera_contig_151	1	39128	3765	37621	96.1485	12.1462	39.4	60.0
TLL21_opera_contig_170_provirus_7828_41281	33454	hyb_TLL21_opera_contig_170_provirus_7828_41281	21	TLL21_k99_187094	13756	21	TLL21_opera_contig_170_provirus_7828_41281	1	33454	3177	33318	99.5935	12.4872	39.3	52.6
TLL21_opera_contig_176	34206	hyb_TLL21_opera_contig_176	21	TLL21_k99_45980	11783	21	TLL21_opera_contig_176	1	34206	6067	34065	99.5878	23.0343	39.4	60.0
TLL21_opera_contig_249_provirus_9240_28859	19620	hyb_TLL21_opera_contig_249_provirus_9240_28859	21	TLL21_k99_75761	6148	21	TLL21_opera_contig_249_provirus_9240_28859	1	19620	47392	19613	99.9643	292.209	39.8	60.0
TLL21_opera_contig_250	32247	hyb_TLL21_opera_contig_250	21	TLL21_k99_125660	7774	21	TLL21_opera_contig_250	1	32247	2760	31649	98.1456	10.7146	39.6	60.0
TLL21_opera_contig_268	41000	hyb_TLL21_opera_contig_268	21	TLL21_k99_112250	10909	21	TLL21_opera_contig_268	1	41000	38399	41000	100.0	115.345	39.8	59.6
TLL21_opera_contig_274	27668	hyb_TLL21_opera_contig_274	21	TLL21_k99_44973	12027	21	TLL21_opera_contig_274	1	27668	1925	24514	88.6005	9.13521	39.3	60.0
TLL21_opera_contig_294	26359	hyb_TLL21_opera_contig_294	21	TLL21_k99_6334	10604	21	TLL21_opera_contig_294	1	26359	18664	26359	100.0	86.9817	39.7	59.1
TLL21_opera_contig_366_provirus_1_19284	19284	hyb_TLL21_opera_contig_366_provirus_1_19284	21	TLL21_k99_76596	7072	21	TLL21_opera_contig_366_provirus_1_19284	1	19284	2074	19077	98.9266	13.7968	39.5	59.6
TLL21_opera_contig_371_provirus_3177_35455	32279	hyb_TLL21_opera_contig_371_provirus_3177_35455	21	TLL21_k99_62902	7024	21	TLL21_opera_contig_371_provirus_3177_35455	1	32279	11224	29356	90.9446	42.9714	39.6	60.0
TLL21_opera_contig_39	66600	hyb_TLL21_opera_contig_39	21	TLL21_k99_144283	28897	21	TLL21_opera_contig_39	1	66600	8620	66450	99.7748	16.366	39.5	60.0
TLL21_opera_contig_3_provirus_99703_143575	43873	hyb_TLL21_opera_contig_3_provirus_99703_143575	21	TLL21_k99_1784	19891	21	TLL21_opera_contig_3_provirus_99703_143575	1	43873	5263	43484	99.1133	15.2982	39.5	59.9
TLL21_opera_contig_476	20821	hyb_TLL21_opera_contig_476	21	TLL21_k99_49936	7390	21	TLL21_opera_contig_476	1	20821	2226	19820	95.1924	13.3412	39.7	60.0
TLL21_opera_contig_582_provirus_3_14060	14058	hyb_TLL21_opera_contig_582_provirus_3_14060	21	TLL21_k99_47369	6964	21	TLL21_opera_contig_582_provirus_3_14060	1	14058	1091	13927	99.0681	9.84749	39.6	60.0
TLL21_opera_contig_660	17562	hyb_TLL21_opera_contig_660	21	TLL21_k99_42377	7551	21	TLL21_opera_contig_660	1	17562	3465	17553	99.9488	25.9419	39.5	59.8
TLL21_opera_contig_725	18317	hyb_TLL21_opera_contig_725	21	TLL21_k99_189675	6487	21	TLL21_opera_contig_725	1	18317	1169	15773	86.1113	7.99738	39.5	60.0
TLL22_171827__0_partial_1	40179	hyb_TLL22_171827__0_partial_1	22	TLL22_k99_14444	8735	22	TLL22_171827__0_partial_1	1	40179	32118	39806	99.0717	100.47	39.5	60.0
TLL22_174191__0_partial_1	11194	hyb_TLL22_174191__0_partial_1	22	TLL22_k99_143244	5431	22	TLL22_174191__0_partial_1	1	11194	6385	10641	95.0599	74.9468	39.4	60.0
TLL22_175085__0_partial_1	38485	hyb_TLL22_175085__0_partial_1	22	TLL22_50295__full_1	19109	22	TLL22_175085__0_partial_1	1	38485	24341	38168	99.1763	80.8726	39.5	60.0
TLL22_40__full_1	40277	hyb_TLL22_40__full_1	22	TLL22_k99_81407	6879	22	TLL22_40__full_1	1	40277	35650	40268	99.9777	116.982	39.3	57.7
TLL22_opera_contig_122	37043	hyb_TLL22_opera_contig_122	22	TLL22_k99_82183	13186	22	TLL22_opera_contig_122	1	37043	12916	37043	100.0	46.2785	39.3	60.0
TLL22_opera_contig_128	33823	hyb_TLL22_opera_contig_128	22	TLL22_k99_119334	14947	22	TLL22_opera_contig_128	1	33823	7410	33823	100.0	28.3638	39.8	60.0
TLL22_opera_contig_171960_provirus_8341_99923	91583	hyb_TLL22_opera_contig_171960_provirus_8341_99923	22	TLL22_k99_8794	29881	22	TLL22_opera_contig_171960_provirus_8341_99923	1	91583	12136	91223	99.6069	17.4016	39.3	60.0
TLL22_opera_contig_172004_provirus_31_19621	19591	hyb_TLL22_opera_contig_172004_provirus_31_19621	22	TLL22_k99_314791	8334	22	TLL22_opera_contig_172004_provirus_31_19621	1	19591	6443	19591	100.0	41.9212	39.5	59.2
TLL22_opera_contig_174117_provirus_273950_314555	40606	hyb_TLL22_opera_contig_174117_provirus_273950_314555	22	TLL22_k99_128049	12452	22	TLL22_opera_contig_174117_provirus_273950_314555	1	40606	33616	40606	100.0	107.917	39.4	60.0
TLL22_opera_contig_174868_provirus_497010_540806	43797	hyb_TLL22_opera_contig_174868_provirus_497010_540806	22	TLL22_k99_83439	8052	22	TLL22_opera_contig_174868_provirus_497010_540806	1	43797	36255	43797	100.0	105.498	39.5	60.0
TLL22_opera_contig_174982_provirus_101547_140685	39139	hyb_TLL22_opera_contig_174982_provirus_101547_140685	22	TLL22_k99_230725	14284	22	TLL22_opera_contig_174982_provirus_101547_140685	1	39139	2925	38811	99.162	9.6388	39.7	60.0
TLL22_opera_contig_174_provirus_30_26792	26763	hyb_TLL22_opera_contig_174_provirus_30_26792	22	TLL22_k99_302604	5965	22	TLL22_opera_contig_174_provirus_30_26792	1	26763	1494	24963	93.2743	7.19867	39.5	60.0
TLL22_opera_contig_175098_provirus_3_78247	78245	hyb_TLL22_opera_contig_175098_provirus_3_78247	22	TLL22_k99_58790	33385	22	TLL22_opera_contig_175098_provirus_3_78247	1	78245	29725	78153	99.8824	48.1558	39.7	60.0
TLL22_opera_contig_23	78092	hyb_TLL22_opera_contig_23	22	TLL22_k99_26649	34631	22	TLL22_opera_contig_23	1	78092	11282	77967	99.8399	18.4739	39.7	58.6
TLL22_opera_contig_249	23819	hyb_TLL22_opera_contig_249	22	TLL22_k99_202696	8889	22	TLL22_opera_contig_249	1	23819	3064	23528	98.7783	16.5347	39.6	60.0
TLL22_opera_contig_264	31416	hyb_TLL22_opera_contig_264	22	TLL22_k99_79383	6189	22	TLL22_opera_contig_264	1	31416	16755	31048	98.8286	67.4617	39.6	32.9
TLL22_opera_contig_27_provirus_11372_66225	54854	hyb_TLL22_opera_contig_27_provirus_11372_66225	22	TLL22_k99_150707	9444	22	TLL22_opera_contig_27_provirus_11372_66225	1	54854	8105	54066	98.5635	18.4005	39.7	59.0
TLL22_opera_contig_36	62341	hyb_TLL22_opera_contig_36	22	TLL22_k99_36043	17436	22	TLL22_opera_contig_36	1	62341	15720	61493	98.6397	33.1595	39.4	54.8
TLL22_opera_contig_46	53669	hyb_TLL22_opera_contig_46	22	TLL22_k99_21373	24836	22	TLL22_opera_contig_46	1	53669	33018	53665	99.9925	82.1326	39.3	57.5
TLL22_opera_contig_48	50358	hyb_TLL22_opera_contig_48	22	TLL22_3246__full	17568	22	TLL22_opera_contig_48	1	50358	33991	50350	99.9841	90.6597	39.3	57.6
TLL22_opera_contig_495	16464	hyb_TLL22_opera_contig_495	22	TLL22_k99_223538	5602	22	TLL22_opera_contig_495	1	16464	1293	15672	95.1895	9.54051	39.7	60.0
TLL22_opera_contig_53	45877	hyb_TLL22_opera_contig_53	22	TLL22_k99_156723	17283	22	TLL22_opera_contig_53	1	45877	11872	45877	100.0	33.1114	39.6	59.1
TLL22_opera_contig_77	44460	hyb_TLL22_opera_contig_77	22	TLL22_k99_144185	6112	22	TLL22_opera_contig_77	1	44460	2413	41616	93.6032	6.92919	39.7	60.0
TLL22_opera_contig_830	26096	hyb_TLL22_opera_contig_830	22	TLL22_k99_136452	10826	22	TLL22_opera_contig_830	1	26096	2041	13397	51.3374	9.80894	39.6	60.0
TLL23_158251__full_1	73459	hyb_TLL23_158251__full_1	23	TLL23_k99_231385	17639	23	TLL23_158251__full_1	1	73459	26018	69917	95.1783	43.1308	39.9	58.4
TLL23_158278__1_partial_1	37142	hyb_TLL23_158278__1_partial_1	23	TLL23_k99_104422	15381	23	TLL23_158278__1_partial_1	1	37142	5307	36917	99.3942	18.5051	39.8	58.7
TLL23_158461__full_1	35168	hyb_TLL23_158461__full_1	23	TLL23_k99_158702	8118	23	TLL23_158461__full_1	1	35168	2364	33961	96.5679	8.80107	39.7	60.0
TLL23_160564__full_1	52121	hyb_TLL23_160564__full_1	23	TLL23_160179__full	6608	23	TLL23_160564__full_1	1	52121	12368	52065	99.8926	30.8317	39.8	56.9
TLL23_862__full	13310	hyb_TLL23_862__full	23	TLL23_6912__full	6249	23	TLL23_862__full	1	13310	1062	12987	97.5733	10.0476	39.9	60.0
TLL23_opera_contig_106	37454	hyb_TLL23_opera_contig_106	23	TLL23_k99_120548	15319	23	TLL23_opera_contig_106	1	37454	5205	37454	100.0	18.1928	39.8	60.0
TLL23_opera_contig_15	90877	hyb_TLL23_opera_contig_15	23	TLL23_k99_146915	19411	23	TLL23_opera_contig_15	1	90877	13195	90804	99.9197	19.0163	39.7	60.0
TLL23_opera_contig_152	32382	hyb_TLL23_opera_contig_152	23	TLL23_k99_158190	14046	23	TLL23_opera_contig_152	1	32382	17210	32382	100.0	69.4157	39.8	60.0
TLL23_opera_contig_157708	24580	hyb_TLL23_opera_contig_157708	23	TLL23_k99_302481	9243	23	TLL23_opera_contig_157708	1	24580	1883	24511	99.7193	10.2183	39.6	60.0
TLL23_opera_contig_158109_provirus_391608_428451	36844	hyb_TLL23_opera_contig_158109_provirus_391608_428451	23	TLL23_k99_92420	10505	23	TLL23_opera_contig_158109_provirus_391608_428451	1	36844	26661	36844	100.0	93.6817	39.9	60.0
TLL23_opera_contig_158278_provirus_60568_123222	62655	hyb_TLL23_opera_contig_158278_provirus_60568_123222	23	TLL23_k99_33533	10404	23	TLL23_opera_contig_158278_provirus_60568_123222	1	62655	6833	62332	99.4845	14.1573	39.9	57.6
TLL23_opera_contig_158379	25683	hyb_TLL23_opera_contig_158379	23	TLL23_k99_66931	7883	23	TLL23_opera_contig_158379	1	25683	12775	25683	100.0	64.6769	39.9	60.0
TLL23_opera_contig_159440	35562	hyb_TLL23_opera_contig_159440	23	TLL23_k99_44239	9138	23	TLL23_opera_contig_159440	1	35562	14462	35562	100.0	52.4022	39.8	60.0
TLL23_opera_contig_159883_provirus_49_90182	90134	hyb_TLL23_opera_contig_159883_provirus_49_90182	23	TLL23_k99_263937	13139	23	TLL23_opera_contig_159883_provirus_49_90182	1	90134	8735	89508	99.3055	12.4246	40.0	60.0
TLL23_opera_contig_160567_provirus_17664_62704	45041	hyb_TLL23_opera_contig_160567_provirus_17664_62704	23	TLL23_k99_8545	21369	23	TLL23_opera_contig_160567_provirus_17664_62704	1	45041	10196	45011	99.9334	29.4272	39.8	60.0
TLL23_opera_contig_160584	18766	hyb_TLL23_opera_contig_160584	23	TLL23_k99_119106	5934	23	TLL23_opera_contig_160584	1	18766	3749	18639	99.3232	25.9539	39.8	56.7
TLL23_opera_contig_160638_provirus_48062_100553	52492	hyb_TLL23_opera_contig_160638_provirus_48062_100553	23	TLL23_k99_38308	18010	23	TLL23_opera_contig_160638_provirus_48062_100553	1	52492	6177	52000	99.0627	15.2362	39.8	60.0
TLL23_opera_contig_160663_provirus_1_48599	48599	hyb_TLL23_opera_contig_160663_provirus_1_48599	23	TLL23_k99_102107	12529	23	TLL23_opera_contig_160663_provirus_1_48599	1	48599	9741	48582	99.965	25.791	39.8	59.6
TLL23_opera_contig_160664_provirus_134511_173218	38708	hyb_TLL23_opera_contig_160664_provirus_134511_173218	23	TLL23_k99_57655	6505	23	TLL23_opera_contig_160664_provirus_134511_173218	1	38708	7333	38708	100.0	24.848	39.8	59.6
TLL23_opera_contig_160722_provirus_108587_151552	42966	hyb_TLL23_opera_contig_160722_provirus_108587_151552	23	TLL23_k99_238473	8230	23	TLL23_opera_contig_160722_provirus_108587_151552	1	42966	8755	42966	100.0	26.2581	39.9	60.0
TLL23_opera_contig_160771_provirus_147868_177750	29883	hyb_TLL23_opera_contig_160771_provirus_147868_177750	23	TLL23_k99_1045	5998	23	TLL23_opera_contig_160771_provirus_147868_177750	1	29883	67785	29883	100.0	301.552	39.6	60.0
TLL23_opera_contig_160807_provirus_429517_451823	22307	hyb_TLL23_opera_contig_160807_provirus_429517_451823	23	TLL23_k99_193254	5273	23	TLL23_opera_contig_160807_provirus_429517_451823	1	22307	7162	22307	100.0	40.8195	39.9	60.0
TLL23_opera_contig_180	31465	hyb_TLL23_opera_contig_180	23	TLL23_k99_37720	6866	23	TLL23_opera_contig_180	1	31465	2415	30774	97.8039	10.0468	39.7	60.0
TLL23_opera_contig_236_provirus_7155_49062	41908	hyb_TLL23_opera_contig_236_provirus_7155_49062	23	TLL23_k99_125994	9319	23	TLL23_opera_contig_236_provirus_7155_49062	1	41908	5760	41728	99.5705	18.01	39.8	60.0
TLL23_opera_contig_305	23783	hyb_TLL23_opera_contig_305	23	TLL23_k99_147662	6763	23	TLL23_opera_contig_305	1	23783	4038	23676	99.5501	21.5296	39.9	59.4
TLL23_opera_contig_342	17129	hyb_TLL23_opera_contig_342	23	TLL23_k99_120788	5952	23	TLL23_opera_contig_342	1	17129	1324	15230	88.9135	9.84319	39.8	60.0
TLL23_opera_contig_35	58463	hyb_TLL23_opera_contig_35	23	TLL23_k99_16882	8735	23	TLL23_opera_contig_35	1	58463	5102	57852	98.9549	11.0659	39.9	60.0
TLL23_opera_contig_4	191000	hyb_TLL23_opera_contig_4	23	TLL23_k99_124532	50973	23	TLL23_opera_contig_4	1	191000	28321	190853	99.923	19.1709	39.9	60.0
TLL23_opera_contig_40	56178	hyb_TLL23_opera_contig_40	23	TLL23_k99_12362	17265	23	TLL23_opera_contig_40	1	56178	6226	56058	99.7864	14.1266	39.9	60.0
TLL23_opera_contig_49	52573	hyb_TLL23_opera_contig_49	23	TLL23_k99_295519	25252	23	TLL23_opera_contig_49	1	52573	9408	52573	100.0	23.4903	39.9	60.0
TLL23_opera_contig_60_provirus_35170_58611	23442	hyb_TLL23_opera_contig_60_provirus_35170_58611	23	TLL23_k99_27471	7868	23	TLL23_opera_contig_60_provirus_35170_58611	1	23442	1158	20889	89.1093	6.52615	39.8	60.0
TLL23_opera_contig_612	21982	hyb_TLL23_opera_contig_612	23	TLL23_k99_160814	6537	23	TLL23_opera_contig_612	1	21982	4839	21650	98.4897	28.5458	39.8	59.6
TLL23_opera_contig_64	46362	hyb_TLL23_opera_contig_64	23	TLL23_k99_173065	14161	23	TLL23_opera_contig_64	1	46362	20581	46362	100.0	57.4836	39.9	60.0
TLL23_opera_contig_70	45162	hyb_TLL23_opera_contig_70	23	TLL23_k99_297723	20884	23	TLL23_opera_contig_70	1	45162	6439	45162	100.0	18.523	39.8	60.0
TLL23_opera_contig_841	13149	hyb_TLL23_opera_contig_841	23	TLL23_k99_4056	5379	23	TLL23_opera_contig_841	1	13149	1053	12963	98.5854	10.2744	39.8	60.0
TLL23_opera_contig_9	118799	hyb_TLL23_opera_contig_9	23	TLL23_k99_18816	32450	23	TLL23_opera_contig_9	1	118799	14187	118760	99.9672	15.4816	39.9	59.7
TLL23_opera_contig_92	39639	hyb_TLL23_opera_contig_92	23	TLL23_k99_246456	6758	23	TLL23_opera_contig_92	1	39639	17838	39625	99.9647	61.2695	39.5	60.0
TLL23_opera_contig_958	18185	hyb_TLL23_opera_contig_958	23	TLL23_k99_292702	8072	23	TLL23_opera_contig_958	1	18185	4990	14986	82.4086	31.9865	39.9	52.9
TLL24_108155__0_partial_1	20809	hyb_TLL24_108155__0_partial_1	24	TLL24_k99_203838	5871	24	TLL24_108155__0_partial_1	1	20809	15270	20809	100.0	96.771	39.9	60.0
TLL24_384__0_partial	15638	hyb_TLL24_384__0_partial	24	TLL24_k99_131899	6558	24	TLL24_384__0_partial	1	15638	1949	15472	98.9385	16.2397	39.9	60.0
TLL24_opera_contig_105	41357	hyb_TLL24_opera_contig_105	24	TLL24_k99_13929	6355	24	TLL24_opera_contig_105	1	41357	2300	39124	94.6007	7.32169	39.9	60.0
TLL24_opera_contig_107869_provirus_355239_391847	36609	hyb_TLL24_opera_contig_107869_provirus_355239_391847	24	TLL24_k99_28294	18284	24	TLL24_opera_contig_107869_provirus_355239_391847	1	36609	11596	36609	100.0	42.3151	39.8	60.0
TLL24_opera_contig_108161_provirus_177195_218486	41292	hyb_TLL24_opera_contig_108161_provirus_177195_218486	24	TLL24_k99_10511	14331	24	TLL24_opera_contig_108161_provirus_177195_218486	1	41292	23127	41292	100.0	74.7134	39.8	60.0
TLL24_opera_contig_108871_provirus_489077_499225	10149	hyb_TLL24_opera_contig_108871_provirus_489077_499225	24	TLL24_3352__full_1	5059	24	TLL24_opera_contig_108871_provirus_489077_499225	1	10149	9167	10149	100.0	120.275	39.7	60.0
TLL24_opera_contig_108872_provirus_161440_201152	39713	hyb_TLL24_opera_contig_108872_provirus_161440_201152	24	TLL24_k99_8920	15272	24	TLL24_opera_contig_108872_provirus_161440_201152	1	39713	27395	39713	100.0	92.0128	39.8	60.0
TLL24_opera_contig_108885_provirus_224922_266188	41267	hyb_TLL24_opera_contig_108885_provirus_224922_266188	24	TLL24_k99_136024_provirus_2_11084	11083	24	TLL24_opera_contig_108885_provirus_224922_266188	1	41267	24037	41267	100.0	76.8039	39.9	60.0
TLL24_opera_contig_108887_provirus_38427_54400	15974	hyb_TLL24_opera_contig_108887_provirus_38427_54400	24	TLL24_k99_42966	5094	24	TLL24_opera_contig_108887_provirus_38427_54400	1	15974	10094	15974	100.0	82.9129	39.9	60.0
TLL24_opera_contig_138	32502	hyb_TLL24_opera_contig_138	24	TLL24_k99_129664	6561	24	TLL24_opera_contig_138	1	32502	2512	32074	98.6832	10.2786	39.8	60.0
TLL24_opera_contig_169	29697	hyb_TLL24_opera_contig_169	24	TLL24_k99_13108	9914	24	TLL24_opera_contig_169	1	29697	3322	29627	99.7643	14.1622	40.0	60.0
TLL24_opera_contig_57	52092	hyb_TLL24_opera_contig_57	24	TLL24_k99_66968	17432	24	TLL24_opera_contig_57	1	52092	5478	51998	99.8196	13.9801	39.8	60.0
TLL24_opera_contig_75	42879	hyb_TLL24_opera_contig_75	24	TLL24_k99_127300	9965	24	TLL24_opera_contig_75	1	42879	4637	41612	97.0452	13.8284	40.0	60.0
TLL24_opera_contig_76	42249	hyb_TLL24_opera_contig_76	24	TLL24_k99_33328	15222	24	TLL24_opera_contig_76	1	42249	45609	42249	100.0	143.009	39.8	60.0
TLL25_144160__0_partial_1	24548	hyb_TLL25_144160__0_partial_1	25	TLL25_k99_123887	11862	25	TLL25_144160__0_partial_1	1	24548	15670	24548	100.0	75.9823	39.8	59.5
TLL25_144179__0_partial_1	26897	hyb_TLL25_144179__0_partial_1	25	TLL25_k99_44047	5070	25	TLL25_144179__0_partial_1	1	26897	20074	26897	100.0	88.6527	39.7	60.0
TLL25_opera_contig_121	42282	hyb_TLL25_opera_contig_121	25	TLL25_k99_156442	12213	25	TLL25_opera_contig_121	1	42282	16182	42282	100.0	44.7642	39.9	60.0
TLL25_opera_contig_136	44391	hyb_TLL25_opera_contig_136	25	TLL25_k99_85576	7711	25	TLL25_opera_contig_136	1	44391	3330	40317	90.8225	9.36447	39.6	60.0
TLL25_opera_contig_141	43216	hyb_TLL25_opera_contig_141	25	TLL25_k99_15518	10072	25	TLL25_opera_contig_141	1	43216	3522	39064	90.3924	9.53881	39.7	60.0
TLL25_opera_contig_142566_provirus_172948_210659	37712	hyb_TLL25_opera_contig_142566_provirus_172948_210659	25	TLL25_k99_181814	15457	25	TLL25_opera_contig_142566_provirus_172948_210659	1	37712	5561	37590	99.6765	17.1782	39.9	60.0
