votu95_id	num_hyb	num_sr	max_hyb_len	max_sr_len	hyb_VFC	sr_VFC
hyb_TLL31_opera_contig_866	2	3	28024	6540		
hyb_TLL67_opera_contig_262	1	2	28023	12504		
hyb_TLL18_opera_contig_784	1	0	28015	0	248	
hyb_TLL5_opera_contig_1245	1	0	28012	0		
hyb_TLL57_opera_contig_237	1	1	28009	10796	47	
hyb_TLL33_opera_contig_257	1	2	28006	7784	7	
hyb_TLL16_opera_contig_251	1	1	27998	5369	35	
hyb_TLL63_opera_contig_138903	1	0	27998	0		
hyb_TLL63_opera_contig_137823_provirus_1_27996	1	0	27996	0	68	
hyb_TLL60_opera_contig_149376_provirus_1_27993	1	0	27993	0		
hyb_TLL64_opera_contig_1623	1	0	27990	0		
hyb_TLL5_opera_contig_157_provirus_8121_36104	2	0	27984	0		
hyb_TLL97_opera_contig_2759	1	0	27982	0		
hyb_TLL108_115__full_1	1	0	27981	0		
hyb_TLL60_opera_contig_365	1	2	27980	6447		
hyb_TLL78_opera_contig_148119_provirus_228751_256728	1	1	27978	22683		
hyb_TLL87_opera_contig_422	1	0	27977	0	141	
hyb_TLL73_opera_contig_172	1	2	27972	18805	196	
hyb_TLL83_opera_contig_217	1	4	27962	12472		
hyb_TLL8_opera_contig_206	1	1	27961	19737	147	
hyb_TLL100_opera_contig_497	1	2	27960	8021		
hyb_TLL21_opera_contig_7_provirus_70823_98778	1	1	27956	14049		
hyb_TLL84_opera_contig_216_provirus_39390_67324	1	0	27935	0		
hyb_TLL32_opera_contig_118	1	0	27930	0		
hyb_TLL96_opera_contig_362	1	0	27929	0	26	
hyb_TLL18_opera_contig_304646_provirus_311426_339353	1	1	27928	6318		
hyb_TLL14_opera_contig_395	1	1	27924	7362	173	
hyb_TLL80_opera_contig_266	1	1	27922	27921		
hyb_TLL102_opera_contig_994	1	0	27921	0		
hyb_TLL44_opera_contig_1745	1	0	27914	0		
hyb_TLL63_opera_contig_254	1	0	27907	0		
hyb_TLL33_opera_contig_269	3	5	27900	11687		
hyb_TLL49_opera_contig_251033_provirus_276928_304827	1	0	27900	0		
hyb_TLL27_opera_contig_88_provirus_228_28125	1	2	27898	8706	206	
hyb_TLL81_opera_contig_472	1	0	27894	0		
hyb_TLL87_opera_contig_322	1	1	27891	10026		
hyb_TLL5_opera_contig_309475_provirus_297101_324988	2	2	27888	10948		
hyb_TLL102_opera_contig_412310	1	0	27887	0		
hyb_TLL62_opera_contig_164461	1	0	27876	0	82	
hyb_TLL101_opera_contig_215535_provirus_2_27875	1	0	27874	0		
hyb_TLL54_opera_contig_983	1	0	27872	0		
hyb_TLL10_opera_contig_144586_provirus_2_27871	1	1	27870	16747	7	
hyb_TLL44_opera_contig_472	1	0	27869	0		
hyb_TLL55_opera_contig_259	1	1	27869	8342		
hyb_TLL68_opera_contig_38_provirus_117664_145531	2	0	27868	0	47	
hyb_TLL35_opera_contig_229799_provirus_141_28004	12	9	27864	15384		
hyb_TLL100_opera_contig_255	1	1	27863	9571		
hyb_TLL49_opera_contig_254477_provirus_23580_51441	1	1	27862	6406		
hyb_TLL16_68__full_1	1	1	27859	24593		
hyb_TLL31_545__full_1	1	0	27855	0		
hyb_TLL99_opera_contig_162065_provirus_28765_56618	2	4	27854	12290		
hyb_TLL67_198341__full_1	1	1	27854	23449	109	652
hyb_TLL14_opera_contig_175728	1	2	27852	13909		
hyb_TLL98_opera_contig_110568	1	1	27845	8452		
hyb_TLL12_opera_contig_335	1	0	27839	0		
hyb_TLL9_opera_contig_29990_provirus_401690_429525	2	1	27836	12235		
hyb_TLL75_opera_contig_165	1	2	27834	14246	21	
hyb_TLL60_opera_contig_439	4	2	27824	9815		
sr_TLL99_k99_8237_provirus_8125_35947	12	6	18595	27823		
hyb_TLL17_opera_contig_121	1	0	27821	0		
hyb_TLL45_opera_contig_1373	1	0	27816	0		
hyb_TLL68_opera_contig_152	1	0	27803	0		
hyb_TLL36_opera_contig_349	1	0	27802	0		
hyb_TLL26_opera_contig_184274_provirus_289975_317765	1	2	27791	7614		
hyb_TLL45_opera_contig_2104	1	0	27791	0		
hyb_TLL105_opera_contig_98998_provirus_10085_37867	1	0	27783	0		
hyb_TLL17_opera_contig_112	1	1	27781	13811		
hyb_TLL96_opera_contig_340	1	0	27780	0		
hyb_TLL86_opera_contig_118297_provirus_101988_129765	1	0	27778	0		
hyb_TLL50_opera_contig_193	1	1	27773	9267		
hyb_TLL13_224410__full_1	1	0	27767	0		
hyb_TLL28_opera_contig_380	1	0	27762	0		
hyb_TLL33_opera_contig_104743_provirus_54205_81965	1	1	27761	5716		
hyb_TLL14_opera_contig_479_provirus_11851_39602	1	0	27752	0		
hyb_TLL45_opera_contig_293176_provirus_87099_114845	2	1	27747	5365		
hyb_TLL73_opera_contig_175	1	1	27746	20552		
hyb_TLL89_173704__0_partial_1	1	3	27744	10101		
hyb_TLL86_opera_contig_191	1	0	27740	0		
hyb_TLL28_257022__0_partial	1	0	27740	0	18	
hyb_TLL11_opera_contig_162489_provirus_2_27739	1	0	27738	0		
hyb_TLL20_opera_contig_186487	1	0	27736	0		
hyb_TLL45_opera_contig_296104	1	1	27730	13583		
hyb_TLL7_opera_contig_144045_provirus_151954_179681	2	1	27728	13285		
hyb_TLL31_opera_contig_753	1	2	27726	13141	134	
hyb_TLL84_opera_contig_44_provirus_33923_61643	4	0	27721	0		
sr_TLL55_94292__full_1	1	1	27476	27721		
hyb_TLL40_opera_contig_670	1	1	27717	8697		
hyb_TLL31_opera_contig_994	1	0	27716	0		
hyb_TLL27_opera_contig_316	1	0	27713	0		
hyb_TLL98_opera_contig_206	1	0	27713	0		
hyb_TLL46_opera_contig_114972_provirus_199_27904	2	3	27706	7426	12	
hyb_TLL28_opera_contig_258364_provirus_116740_144439	2	1	27700	12950		
hyb_TLL97_opera_contig_310124_provirus_1_27687	1	0	27687	0		
hyb_TLL93_opera_contig_248	1	1	27682	27680	12	558
hyb_TLL25_opera_contig_401	1	0	27681	0		
hyb_TLL27_24__0_partial	1	1	27680	21191	318	666
hyb_TLL45_opera_contig_298118_provirus_480648_508324	1	0	27677	0		
hyb_TLL101_opera_contig_424	2	4	27669	8943	13	
hyb_TLL21_opera_contig_274	1	1	27668	12027		
hyb_TLL30_opera_contig_306_provirus_23844_51502	1	0	27659	0		
hyb_TLL42_opera_contig_63378_provirus_3_27661	1	0	27659	0	50	
hyb_TLL99_opera_contig_296	1	1	27658	27658		
hyb_TLL34_opera_contig_699	1	0	27657	0		
hyb_TLL104_opera_contig_501_provirus_9671_37325	1	0	27655	0		
sr_TLL109_k99_37127_provirus_143_27781	14	7	17577	27639		
hyb_TLL56_opera_contig_160959	1	0	27633	0		
hyb_TLL107_opera_contig_621	1	0	27631	0		
hyb_TLL3_opera_contig_518	1	1	27629	23279		
hyb_TLL10_opera_contig_572	1	0	27629	0		
hyb_TLL95_opera_contig_714	1	0	27629	0		
hyb_TLL74_opera_contig_231847_provirus_151_27775	1	0	27625	0		
hyb_TLL38_opera_contig_213567	1	1	27614	27611	7	780
hyb_TLL45_opera_contig_41_provirus_132697_160301	1	1	27605	11338		
hyb_TLL57_opera_contig_230772	1	0	27604	0		
hyb_TLL43_opera_contig_440	1	0	27602	0		
hyb_TLL55_opera_contig_138974_provirus_2_27594	1	1	27593	8114		
hyb_TLL98_opera_contig_109851_provirus_104733_132325	1	1	27593	14729		
hyb_TLL10_opera_contig_750	1	1	27589	10775		
hyb_TLL89_opera_contig_170824_provirus_170368_197953	1	0	27586	0		
hyb_TLL89_opera_contig_275	1	1	27581	10967		
hyb_TLL102_opera_contig_414224_provirus_1_27577	1	0	27577	0		
hyb_TLL68_opera_contig_144445_provirus_16433_44005	1	1	27573	7166		
hyb_TLL59_opera_contig_206	1	0	27572	0		
hyb_TLL87_opera_contig_252	1	0	27560	0		
hyb_TLL51_opera_contig_398	1	1	27559	5014		
sr_TLL20_k99_19868	0	1	0	27549		
hyb_TLL101_48__full_1	1	2	27537	14649		
hyb_TLL33_opera_contig_105748_provirus_180808_208342	1	1	27535	11977		
hyb_TLL68_opera_contig_50_provirus_33160_60694	1	0	27535	0		
hyb_TLL107_opera_contig_95124_provirus_1_27530	1	0	27530	0		
hyb_TLL67_opera_contig_280	1	2	27528	19354		
hyb_TLL47_opera_contig_175	1	0	27527	0		
hyb_TLL55_opera_contig_138015_provirus_192793_220319	1	0	27527	0		
hyb_TLL41_opera_contig_201	2	3	27526	12556		
hyb_TLL90_opera_contig_98945_provirus_481828_509352	2	2	27525	9668		
hyb_TLL95_opera_contig_482	1	0	27525	0		
hyb_TLL30_opera_contig_796	1	1	27523	8198		
hyb_TLL44_opera_contig_2260	1	0	27521	0		
hyb_TLL35_opera_contig_188	1	0	27518	0	42	
hyb_TLL106_opera_contig_250_provirus_33666_61182	1	0	27517	0		
hyb_TLL34_opera_contig_106113_provirus_89359_116874	1	3	27516	12993		
hyb_TLL18_299254__0_partial	1	0	27515	0		
hyb_TLL8_295__full	1	0	27512	0		
hyb_TLL93_opera_contig_303	1	1	27507	5252		
hyb_TLL51_opera_contig_380	1	3	27502	8634		
hyb_TLL44_opera_contig_688	1	0	27493	0		
hyb_TLL86_opera_contig_155	1	1	27488	27487		
hyb_TLL101_opera_contig_421	1	1	27488	17576	31	
hyb_TLL49_opera_contig_252343_provirus_100215_127700	1	1	27486	13209		
hyb_TLL63_opera_contig_234	1	0	27486	0	169	
hyb_TLL43_opera_contig_773	2	0	27485	0		
hyb_TLL51_opera_contig_417	1	0	27485	0	16	
hyb_TLL73_opera_contig_176	1	0	27482	0	7	
hyb_TLL20_opera_contig_198	1	1	27480	16714		
hyb_TLL16_212597__0_partial_1	1	0	27480	0		
hyb_TLL31_opera_contig_324542_provirus_276_27754	1	0	27479	0		
hyb_TLL10_opera_contig_145633_provirus_168886_196360	1	1	27475	7505		
hyb_TLL6_opera_contig_955	1	0	27469	0	120	
hyb_TLL76_opera_contig_231016	2	1	27467	14885		
hyb_TLL2_opera_contig_153529	1	0	27464	0		
hyb_TLL93_opera_contig_174212	1	0	27461	0		
hyb_TLL13_opera_contig_222504_provirus_88702_116161	1	0	27460	0	93	
hyb_TLL34_opera_contig_513	1	0	27460	0	62	
hyb_TLL11_opera_contig_355	1	1	27457	5850	41	
hyb_TLL49_opera_contig_253565	2	2	27455	15066		
hyb_TLL16_opera_contig_4795	1	0	27448	0		
hyb_TLL95_opera_contig_2150	1	0	27443	0		
hyb_TLL30_opera_contig_998	1	0	27438	0		
sr_TLL99_k99_226761	7	4	16347	27438		
hyb_TLL41_opera_contig_190335_provirus_161610_189044	2	0	27435	0		
hyb_TLL61_opera_contig_194	1	1	27434	19991	11	707
hyb_TLL17_opera_contig_261034	1	0	27433	0		
hyb_TLL31_opera_contig_938	1	0	27428	0		
hyb_TLL53_200281__full_1	1	1	27428	20833		
hyb_TLL29_opera_contig_161579_provirus_14985_42406	1	0	27422	0		
hyb_TLL23_opera_contig_291	1	0	27420	0		
hyb_TLL25_opera_contig_238	1	1	27417	16291		
hyb_TLL31_opera_contig_7_provirus_290529_317944	2	2	27416	15926	104	
hyb_TLL54_opera_contig_399	1	0	27409	0		
hyb_TLL38_opera_contig_212251_provirus_291115_318522	1	4	27408	13219		
hyb_TLL5_opera_contig_305400_provirus_54_27459	1	0	27406	0		
hyb_TLL94_opera_contig_797	1	0	27405	0		
hyb_TLL86_opera_contig_119232_provirus_25585_52984	1	0	27400	0		
hyb_TLL69_188__full	3	2	27395	8755		
hyb_TLL99_160001__full_1	1	1	27394	7778		
hyb_TLL79_opera_contig_199	1	1	27392	15936		
hyb_TLL99_opera_contig_800	1	0	27392	0		
hyb_TLL70_opera_contig_131	1	0	27386	0	35	
hyb_TLL43_opera_contig_348422_provirus_36791_64173	1	0	27383	0		
hyb_TLL4_opera_contig_377	1	0	27379	0		
hyb_TLL45_opera_contig_861	1	0	27376	0		
hyb_TLL49_opera_contig_486	1	1	27369	9141	1	
hyb_TLL100_opera_contig_230950_provirus_42756_70104	1	0	27349	0	171	
hyb_TLL31_229__full_1	1	0	27347	0		
hyb_TLL37_opera_contig_286	1	2	27344	11539		
hyb_TLL94_opera_contig_767	1	0	27342	0		
hyb_TLL14_opera_contig_281	1	0	27340	0	59	
hyb_TLL26_40__0_partial_1	1	0	27340	0		
hyb_TLL52_opera_contig_233	1	1	27339	11000		
hyb_TLL99_opera_contig_322	1	0	27339	0		
hyb_TLL63_opera_contig_106_provirus_14180_41515	1	0	27336	0		
sr_TLL27_k99_75532	0	1	0	27334		
hyb_TLL48_opera_contig_757	1	0	27324	0		
hyb_TLL37_opera_contig_634_provirus_11846_39168	1	0	27323	0		
hyb_TLL27_opera_contig_129091_provirus_15990_43311	2	1	27322	7532		
hyb_TLL97_opera_contig_423	2	1	27319	5121		
hyb_TLL69_opera_contig_990	1	0	27315	0	7	
hyb_TLL76_opera_contig_290	1	2	27315	15823	41	
hyb_TLL14_opera_contig_175865_provirus_33027_60339	1	1	27313	6017		
hyb_TLL67_opera_contig_375	1	0	27312	0		
hyb_TLL90_opera_contig_673	1	0	27312	0		
hyb_TLL11_opera_contig_956	2	1	27309	6757		
hyb_TLL11_opera_contig_520	1	1	27309	12680		
hyb_TLL30_opera_contig_754	2	3	27309	11203		
hyb_TLL44_opera_contig_267650_provirus_45443_72746	2	1	27304	6389		
hyb_TLL90_opera_contig_97185_provirus_74795_102098	1	1	27304	22594	95	
hyb_TLL37_opera_contig_1046	1	0	27301	0	78	
hyb_TLL2_opera_contig_2211	1	0	27297	0		
hyb_TLL80_opera_contig_315	1	0	27296	0		
hyb_TLL27_opera_contig_127481	1	3	27294	8829		
hyb_TLL90_97600__0_partial_1	3	5	27294	8054		
hyb_TLL30_opera_contig_1253	1	0	27290	0		
hyb_TLL83_opera_contig_234	13	13	27289	27289		
hyb_TLL75_opera_contig_228	1	1	27288	14926		
hyb_TLL102_opera_contig_747	1	0	27284	0		
hyb_TLL88_opera_contig_350589_provirus_3_27283	1	2	27281	12292		
hyb_TLL94_opera_contig_308	1	0	27280	0	13	
hyb_TLL72_opera_contig_323	1	0	27275	0		
hyb_TLL62_163574__0_partial_1	1	0	27274	0		
hyb_TLL56_opera_contig_164277_provirus_17352_44622	2	3	27271	12688		
hyb_TLL31_opera_contig_1492	1	0	27270	0		
hyb_TLL36_opera_contig_223	1	2	27257	9147	42	
hyb_TLL20_opera_contig_205	1	1	27254	27254		
hyb_TLL94_opera_contig_341	1	1	27252	7278		
hyb_TLL6_opera_contig_301	1	2	27250	7666	100	
hyb_TLL59_opera_contig_148	2	1	27250	7096		
hyb_TLL5_696__full	1	0	27246	0		
hyb_TLL38_opera_contig_211389	1	1	27244	15657		
hyb_TLL60_opera_contig_445	1	0	27234	0	105	
hyb_TLL64_opera_contig_1372	2	3	27228	10161		
hyb_TLL84_17__0_partial_1	1	0	27226	0	18	
hyb_TLL65_opera_contig_244	1	2	27218	9427		
hyb_TLL41_opera_contig_213	1	2	27217	11773		
hyb_TLL94_opera_contig_185950_provirus_1007565_1034770	1	3	27206	8816		
sr_TLL73_k99_6133	1	1	27202	27203		
hyb_TLL60_150563__full_1	1	1	27199	5807		
hyb_TLL56_opera_contig_250	2	1	27192	27192	13	567
hyb_TLL91_opera_contig_263_provirus_2467_29655	1	1	27189	11908		
hyb_TLL63_opera_contig_239	1	0	27188	0		
hyb_TLL63_opera_contig_138207_provirus_51161_78347	1	0	27187	0		
hyb_TLL57_opera_contig_278	1	0	27186	0	16	
hyb_TLL75_opera_contig_716	1	0	27182	0		
hyb_TLL104_opera_contig_33_provirus_41842_69023	2	0	27182	0	104	
hyb_TLL20_opera_contig_201	1	2	27173	10855		
hyb_TLL5_opera_contig_4323	1	0	27165	0		
hyb_TLL102_1282__full	1	0	27161	0		
hyb_TLL79_opera_contig_381	1	0	27160	0		
hyb_TLL104_opera_contig_109599_provirus_6167_33324	2	0	27158	0		
hyb_TLL52_opera_contig_280	1	0	27157	0		
hyb_TLL82_opera_contig_1255	1	0	27156	0		
hyb_TLL59_opera_contig_123921_provirus_7414_34567	1	0	27154	0		
hyb_TLL28_opera_contig_1622_provirus_732_27884	2	0	27153	0		
hyb_TLL74_opera_contig_229405_provirus_69333_96481	1	1	27149	9729		
hyb_TLL90_opera_contig_97091	1	0	27149	0		
hyb_TLL99_159954__0_partial_1	1	0	27149	0		
hyb_TLL89_opera_contig_3742	1	0	27145	0		
hyb_TLL31_opera_contig_1030	1	0	27142	0		
hyb_TLL80_opera_contig_295	1	1	27142	6161		
hyb_TLL15_opera_contig_597	1	0	27141	0		
hyb_TLL84_opera_contig_257	1	0	27134	0	12	
sr_TLL19_k99_12950	0	1	0	27134		
hyb_TLL49_opera_contig_248034_provirus_2_27131	1	1	27130	14473	121	
sr_TLL76_k99_154792	0	1	0	27127		
hyb_TLL28_opera_contig_255662	1	2	27120	18086		
hyb_TLL37_opera_contig_321_provirus_10917_38034	1	0	27118	0		
hyb_TLL37_557__full	1	0	27118	0		
hyb_TLL66_opera_contig_218301_provirus_1_27112	1	3	27112	16986	20	
hyb_TLL55_opera_contig_312	1	0	27111	0		
hyb_TLL99_opera_contig_393	2	1	27106	7930	153	
hyb_TLL63_opera_contig_289	1	1	27104	6880		
hyb_TLL28_opera_contig_416	1	1	27100	8538	98	
hyb_TLL40_opera_contig_1369	1	0	27096	0		
hyb_TLL87_opera_contig_66_provirus_12438_39532	1	2	27095	9994		
hyb_TLL39_opera_contig_226862_provirus_201072_228161	1	0	27090	0		
hyb_TLL3_opera_contig_1092	1	0	27089	0		
hyb_TLL80_opera_contig_285	1	1	27077	25696	55	
hyb_TLL54_186922__full_1	1	0	27071	0		
hyb_TLL37_opera_contig_157781_provirus_130436_157505	1	0	27070	0		
hyb_TLL91_opera_contig_219	1	0	27070	0		
hyb_TLL30_opera_contig_925	1	2	27066	7254		
hyb_TLL102_opera_contig_862	1	0	27066	0		
hyb_TLL16_opera_contig_159_provirus_8212_35272	1	1	27061	25510		
hyb_TLL2_opera_contig_239	1	1	27056	27055		
hyb_TLL45_opera_contig_1660	1	0	27046	0		
hyb_TLL64_opera_contig_234	1	2	27044	14993	83	
hyb_TLL5_opera_contig_1767	1	0	27042	0		
hyb_TLL46_opera_contig_115681	1	0	27036	0		
hyb_TLL96_opera_contig_297	1	1	27036	10387	11	
hyb_TLL2_opera_contig_153470_provirus_155879_182906	1	0	27028	0		
hyb_TLL51_opera_contig_276693_provirus_2_27029	1	3	27028	9995		
sr_TLL19_k99_361730	1	1	25194	27018	48	631
hyb_TLL94_254__full_1	1	0	27017	0		
hyb_TLL76_opera_contig_208_provirus_12062_39068	3	2	27007	22636		
hyb_TLL58_opera_contig_326	1	0	27006	0		
hyb_TLL37_opera_contig_988	1	0	27002	0		
hyb_TLL45_opera_contig_631	1	1	27001	27001		
hyb_TLL88_opera_contig_353001_provirus_13793_40788	1	1	26996	12357		
hyb_TLL90_opera_contig_119_provirus_12565_39556	1	2	26992	6737		
hyb_TLL66_opera_contig_219670_provirus_42132_69106	2	1	26975	16067		
hyb_TLL93_opera_contig_283	1	3	26969	9151		
hyb_TLL40_opera_contig_500	1	0	26967	0		
hyb_TLL20_opera_contig_212	1	1	26966	19018		
hyb_TLL72_opera_contig_127495_provirus_119370_146331	2	2	26962	6961		
hyb_TLL5_opera_contig_561	1	0	26961	0		
hyb_TLL13_opera_contig_372	1	2	26950	26948		
hyb_TLL41_opera_contig_202	1	1	26947	19706		
hyb_TLL48_opera_contig_252628	1	1	26945	10023		
hyb_TLL95_opera_contig_115370	1	0	26945	0	151	
hyb_TLL60_opera_contig_150601	1	0	26943	0		
hyb_TLL33_opera_contig_346	1	1	26941	7419	90	
hyb_TLL14_opera_contig_327	2	0	26940	0	36	
hyb_TLL77_opera_contig_105101	1	0	26937	0		
hyb_TLL23_159716__0_partial	1	0	26928	0		
hyb_TLL24_opera_contig_227_provirus_13560_40483	1	0	26924	0	344	
hyb_TLL32_opera_contig_77_provirus_3_26921	1	0	26919	0		
hyb_TLL5_opera_contig_474	1	1	26913	13514		
hyb_TLL100_opera_contig_403	1	1	26912	9512		
hyb_TLL52_opera_contig_242	1	0	26907	0		
hyb_TLL96_opera_contig_526	1	0	26901	0		
hyb_TLL25_144179__0_partial_1	1	1	26897	5070		
hyb_TLL33_104647__full_1	1	1	26893	15173		
hyb_TLL68_opera_contig_162	1	2	26891	20752		
sr_TLL72_k99_2398	0	2	0	26884		
hyb_TLL92_opera_contig_181	1	0	26883	0		
hyb_TLL102_opera_contig_412622_provirus_50711_77588	1	0	26878	0		
hyb_TLL44_opera_contig_267790	1	0	26877	0		
hyb_TLL48_1518__full_1	1	0	26877	0		
hyb_TLL99_opera_contig_317	2	1	26874	7848		
hyb_TLL104_opera_contig_312	1	0	26874	0	16	
hyb_TLL28_opera_contig_504	1	1	26866	6209		
hyb_TLL6_opera_contig_429_provirus_3_26867	1	0	26865	0	68	
sr_TLL82_k99_20997	0	1	0	26865		
hyb_TLL13_opera_contig_224704_provirus_6327_33178	2	0	26852	0	139	
hyb_TLL97_opera_contig_433	1	1	26849	26849		
hyb_TLL80_opera_contig_159133_provirus_45_26890	2	2	26846	9352		
hyb_TLL34_opera_contig_575	3	1	26844	6831		
hyb_TLL81_536__full_1	2	1	26843	7820		
hyb_TLL89_opera_contig_285	2	2	26830	26829	47	61
hyb_TLL18_opera_contig_582	1	2	26827	15568		
hyb_TLL30_opera_contig_838	1	0	26821	0	13	
hyb_TLL37_opera_contig_376	1	0	26820	0	6	
hyb_TLL27_opera_contig_340	1	1	26816	6367		
hyb_TLL47_opera_contig_69991_provirus_82592_109407	2	1	26816	5216		
hyb_TLL39_opera_contig_815	1	0	26814	0		
hyb_TLL10_opera_contig_270	1	0	26804	0		
hyb_TLL45_opera_contig_483_provirus_21378_48172	2	1	26795	11182		
hyb_TLL86_opera_contig_548	1	0	26794	0		
hyb_TLL93_opera_contig_263	1	1	26793	26791		
hyb_TLL101_opera_contig_214748_provirus_79_26867	1	1	26789	15002		
hyb_TLL80_opera_contig_1348	1	0	26786	0		
hyb_TLL31_opera_contig_984	2	1	26777	7688		
sr_TLL88_k99_258904	1	2	19809	26772		
hyb_TLL100_opera_contig_151_provirus_8094_34863	1	1	26770	7086		
hyb_TLL100_opera_contig_232129_provirus_94_26862	1	1	26769	14369		
hyb_TLL5_opera_contig_3667	1	0	26768	0		
hyb_TLL80_opera_contig_288	2	1	26767	22886	70	710
hyb_TLL91_opera_contig_370	1	0	26765	0		
hyb_TLL22_opera_contig_174_provirus_30_26792	1	1	26763	5965		
hyb_TLL40_opera_contig_198711_provirus_142003_168765	8	0	26763	0	25	
hyb_TLL82_437__full_1	1	0	26762	0		
hyb_TLL57_opera_contig_230787_provirus_15788_42545	2	2	26758	6404		
hyb_TLL13_opera_contig_222601	1	0	26754	0		
hyb_TLL45_opera_contig_759	1	0	26753	0		
hyb_TLL82_opera_contig_294	1	2	26743	15759		
hyb_TLL60_151146__0_partial_1	2	1	26743	10795		
hyb_TLL45_opera_contig_1173	1	0	26742	0		
hyb_TLL93_opera_contig_540	2	0	26742	0		
hyb_TLL35_opera_contig_282	1	2	26738	10799		
hyb_TLL56_opera_contig_264	2	2	26734	12285	268	
hyb_TLL97_opera_contig_509	1	3	26734	7420		
hyb_TLL87_opera_contig_568	1	0	26733	0		
sr_TLL39_k99_241483	2	3	17004	26732		
hyb_TLL23_opera_contig_160812_provirus_75622_102348	2	0	26727	0	138	
hyb_TLL56_opera_contig_257	1	1	26723	26723		
hyb_TLL51_opera_contig_859	1	0	26717	0	24	
hyb_TLL44_opera_contig_3929	1	0	26716	0		
hyb_TLL72_opera_contig_125221_provirus_117844_144554	1	0	26711	0		
hyb_TLL93_opera_contig_465	1	0	26711	0		
hyb_TLL26_opera_contig_458	2	0	26706	0		
hyb_TLL101_opera_contig_288_provirus_8401_35104	1	0	26704	0		
hyb_TLL65_opera_contig_110511_provirus_23228_49924	2	1	26697	6695		
hyb_TLL6_opera_contig_299	3	1	26692	20419		
hyb_TLL56_opera_contig_275	1	1	26689	12542	133	
hyb_TLL74_opera_contig_717	2	0	26689	0	7	
hyb_TLL77_opera_contig_213	1	0	26687	0	11	
hyb_TLL71_opera_contig_581	1	1	26686	11695		
hyb_TLL50_opera_contig_127774_provirus_261992_288676	2	0	26685	0		
hyb_TLL91_115714__full_1	1	0	26685	0		
hyb_TLL16_opera_contig_221_provirus_716_27398	2	1	26683	10087		
hyb_TLL31_opera_contig_1780	1	0	26683	0		
hyb_TLL45_opera_contig_292849	1	0	26680	0		
sr_TLL20_k99_51245	0	1	0	26677		
hyb_TLL5_opera_contig_487	1	0	26676	0	9	
hyb_TLL4_opera_contig_503	1	1	26672	5671		
hyb_TLL19_opera_contig_329	1	0	26672	0		
hyb_TLL47_opera_contig_70158_provirus_3_26670	3	5	26668	13800		
hyb_TLL4_opera_contig_251246	1	1	26667	25563	136	783
hyb_TLL97_507__full	1	1	26665	16394		
sr_TLL74_k99_265241	1	1	23820	26663		
hyb_TLL10_opera_contig_145609_provirus_23756_50413	2	2	26658	11804	248	
hyb_TLL37_opera_contig_2734	1	0	26652	0	47	
hyb_TLL99_opera_contig_307	1	1	26646	26646		
hyb_TLL38_opera_contig_359	1	1	26643	5670		
hyb_TLL55_opera_contig_256	1	1	26641	10432		
hyb_TLL98_opera_contig_111632_provirus_102466_129104	1	0	26639	0		
hyb_TLL21_opera_contig_123955_provirus_3_26640	1	1	26638	6529		
hyb_TLL90_opera_contig_632	1	1	26636	6976		
hyb_TLL44_opera_contig_478_provirus_2233_28865	2	0	26633	0		
hyb_TLL5_101__full_1	1	0	26633	0		
hyb_TLL28_opera_contig_373	1	1	26628	26627		
hyb_TLL34_opera_contig_1863	1	0	26627	0		
hyb_TLL56_opera_contig_283	1	1	26624	6066		
hyb_TLL57_opera_contig_256	1	2	26624	13589		
hyb_TLL81_370__full_1	1	1	26621	8000	59	
hyb_TLL86_opera_contig_119470	1	0	26613	0		
hyb_TLL17_259605__full_1	1	1	26610	7539		
hyb_TLL53_opera_contig_208	1	0	26599	0		
hyb_TLL83_227982__0_partial	1	2	26599	16468		
hyb_TLL79_opera_contig_230	1	1	26596	12475		
hyb_TLL101_opera_contig_486	1	1	26595	13707		
hyb_TLL4_opera_contig_252106	1	0	26590	0		
hyb_TLL80_opera_contig_480	1	2	26588	9788		
hyb_TLL18_opera_contig_1077	1	0	26586	0		
hyb_TLL45_opera_contig_292400_provirus_705101_731682	1	0	26582	0		
hyb_TLL6_189934__full_1	1	0	26580	0	90	
hyb_TLL79_opera_contig_204	1	1	26576	5039	158	
hyb_TLL31_opera_contig_2749	1	0	26564	0		
hyb_TLL51_opera_contig_409	1	0	26555	0		
hyb_TLL86_opera_contig_118729_provirus_741_27292	2	1	26552	6229		
hyb_TLL25_opera_contig_450	1	0	26545	0		
sr_TLL71_k99_17547	1	1	26499	26537		
hyb_TLL2_241__full	1	1	26532	9763		
hyb_TLL44_opera_contig_1302	1	0	26522	0		
hyb_TLL43_opera_contig_525	1	0	26520	0		
hyb_TLL36_opera_contig_95_provirus_102_26619	2	0	26518	0		
hyb_TLL3_opera_contig_327_provirus_3_26519	1	0	26517	0		
hyb_TLL23_opera_contig_783	1	0	26512	0	160	
hyb_TLL21_122682__0_partial_1	1	1	26512	16006	18	132
hyb_TLL38_opera_contig_211889	1	0	26504	0		
hyb_TLL75_opera_contig_447	1	0	26504	0	13	
hyb_TLL60_opera_contig_318	1	0	26502	0		
hyb_TLL73_opera_contig_221	1	0	26502	0		
hyb_TLL49_opera_contig_6351	1	0	26501	0		
hyb_TLL31_opera_contig_2031	1	0	26500	0		
sr_TLL5_k99_12805	0	1	0	26494		275
hyb_TLL13_opera_contig_223581_provirus_19_26509	1	1	26491	13050		
